"","Site","Sample","Species"
"44773","sample-32",145751,22.9996140216815
"44774","sample-32",146301,22.9996512026111
"44775","sample-32",146851,22.9996855700022
"44776","sample-32",147401,22.9997172773342
"44777","sample-32",147951,22.9997464729222
"44778","sample-32",148501,22.9997732999977
"44779","sample-32",149051,22.9997978967871
"44780","sample-32",149601,22.9998203965901
"44781","sample-32",150151,22.9998409278562
"44782","sample-32",150701,22.9998596142612
"44783","sample-32",151251,22.9998765747817
"44784","sample-32",151801,22.9998919237693
"44785","sample-32",152351,22.9999057710234
"44786","sample-32",152901,22.9999182218634
"44787","sample-32",153451,22.9999293771996
"44788","sample-32",154001,22.9999393336033
"44789","sample-32",154551,22.9999481833761
"44790","sample-32",155101,22.9999560146179
"44791","sample-32",155651,22.9999629112942
"44792","sample-32",156201,22.999968953303
"44793","sample-32",156751,22.9999742165394
"44794","sample-32",157301,22.9999787729609
"44795","sample-32",157851,22.9999826906505
"44796","sample-32",158401,22.9999860338799
"44797","sample-32",158951,22.9999888631711
"44798","sample-32",159501,22.9999912353573
"44799","sample-32",160051,22.9999932036433
"44800","sample-32",160601,22.9999948176643
"44801","sample-32",161151,22.9999961235446
"44802","sample-32",161701,22.9999971639545
"44803","sample-32",162251,22.9999979781675
"44804","sample-32",162801,22.9999986021154
"44805","sample-32",163351,22.9999990684436
"44806","sample-32",163901,22.9999994065647
"44807","sample-32",164451,22.9999996427114
"44808","sample-32",165001,22.9999997999892
"44809","sample-32",165551,22.9999998984272
"44810","sample-32",166101,22.9999999550291
"44811","sample-32",166651,22.9999999838222
"44812","sample-32",167201,22.9999999959062
"44813","sample-32",167751,22.9999999995014
"44814","sample-32",168301,22.9999999999955
"44815","sample-32",168548,23
"44816","sample-320",1,1.00000000000001
"44817","sample-320",551,16.4654836707475
"44818","sample-320",1101,22.2772678371994
"44819","sample-320",1651,26.132694530291
"44820","sample-320",2201,29.0190940015729
"44821","sample-320",2751,31.3222308033302
"44822","sample-320",3301,33.2331967462383
"44823","sample-320",3851,34.8598305024177
"44824","sample-320",4401,36.26923391315
"44825","sample-320",4951,37.5064303932989
"44826","sample-320",5501,38.6034059857208
"44827","sample-320",6051,39.5838828140565
"44828","sample-320",6601,40.4660382187982
"44829","sample-320",7151,41.2641583807765
"44830","sample-320",7701,41.9897003866928
"44831","sample-320",8251,42.6520054737911
"44832","sample-320",8801,43.2587956792796
"44833","sample-320",9351,43.8165300361048
"44834","sample-320",9901,44.3306663590756
"44835","sample-320",10451,44.8058576449984
"44836","sample-320",11001,45.2461020434414
"44837","sample-320",11551,45.6548591457427
"44838","sample-320",12101,46.0351413885957
"44839","sample-320",12651,46.3895867665261
"44840","sample-320",13201,46.7205173048479
"44841","sample-320",13751,47.0299865394887
"44842","sample-320",14301,47.3198184117618
"44843","sample-320",14851,47.5916393843974
"44844","sample-320",15401,47.8469051542391
"44845","sample-320",15951,48.0869230189558
"44846","sample-320",16501,48.3128707191587
"44847","sample-320",17051,48.5258124020009
"44848","sample-320",17601,48.7267122165121
"44849","sample-320",18151,48.9164459489276
"44850","sample-320",18701,49.0958110268923
"44851","sample-320",19251,49.265535157689
"44852","sample-320",19801,49.4262838184711
"44853","sample-320",20351,49.5786667753856
"44854","sample-320",20901,49.723243779515
"44855","sample-320",21451,49.8605295599722
"44856","sample-320",22001,49.9909982166903
"44857","sample-320",22551,50.1150870972226
"44858","sample-320",23101,50.23320022786
"44859","sample-320",23651,50.3457113608855
"44860","sample-320",24201,50.4529666871555
"44861","sample-320",24751,50.555287257391
"44862","sample-320",25301,50.6529711504461
"44863","sample-320",25851,50.7462954178337
"44864","sample-320",26401,50.8355178328158
"44865","sample-320",26951,50.9208784669296
"44866","sample-320",27501,51.0026011145379
"44867","sample-320",28051,51.0808945812627
"44868","sample-320",28601,51.1559538535496
"44869","sample-320",29151,51.2279611604153
"44870","sample-320",29701,51.297086939702
"44871","sample-320",30251,51.3634907199813
"44872","sample-320",30801,51.4273219244553
"44873","sample-320",31351,51.4887206068437
"44874","sample-320",31901,51.5478181250728
"44875","sample-320",32451,51.6047377590414
"44876","sample-320",33001,51.6595952776298
"44877","sample-320",33551,51.7124994601085
"44878","sample-320",34101,51.7635525758914
"44879","sample-320",34651,51.8128508266025
"44880","sample-320",35201,51.8604847538048
"44881","sample-320",35751,51.9065396152922
"44882","sample-320",36301,51.951095733281
"44883","sample-320",36851,51.9942288155581
"44884","sample-320",37401,52.0360102540227
"44885","sample-320",37951,52.0765074003254
"44886","sample-320",38501,52.1157838219619
"44887","sample-320",39051,52.1538995398704
"44888","sample-320",39601,52.1909112493243
"44889","sample-320",40151,52.2268725246615
"44890","sample-320",40701,52.2618340105723
"44891","sample-320",41251,52.2958435992646
"44892","sample-320",41801,52.3289465965211
"44893","sample-320",42351,52.361185875455
"44894","sample-320",42901,52.3926020207727
"44895","sample-320",43451,52.4232334627007
"44896","sample-320",44001,52.4531166029634
"44897","sample-320",44551,52.4822859313766
"44898","sample-320",45101,52.5107741361325
"44899","sample-320",45651,52.5386122057799
"44900","sample-320",46201,52.5658295256525
"44901","sample-320",46751,52.5924539677713
"44902","sample-320",47301,52.6185119750667
"44903","sample-320",47851,52.6440286404353
"44904","sample-320",48401,52.6690277812704
"44905","sample-320",48951,52.6935320086265
"44906","sample-320",49501,52.7175627931705
"44907","sample-320",50051,52.7411405262867
"44908","sample-320",50601,52.7642845783321
"44909","sample-320",51151,52.7870133525704
"44910","sample-320",51701,52.8093443368686
"44911","sample-320",52251,52.8312941516271
"44912","sample-320",52801,52.8528785954211
"44913","sample-320",53351,52.8741126876076
"44914","sample-320",53901,52.8950107091192
"44915","sample-320",54451,52.9155862402418
"44916","sample-320",55001,52.9358521967296
"44917","sample-320",55551,52.9558208639355
"44918","sample-320",56101,52.9755039286881
"44919","sample-320",56651,52.9949125097309
"44920","sample-320",57201,53.0140571864708
"44921","sample-320",57751,53.0329480261088
"44922","sample-320",58301,53.0515946093429
"44923","sample-320",58851,53.0700060546126
"44924","sample-320",59401,53.0881910412417
"44925","sample-320",59951,53.1061578310405
"44926","sample-320",60501,53.1239142891888
"44927","sample-320",61051,53.1414679039447
"44928","sample-320",61601,53.1588258047479
"44929","sample-320",62151,53.1759947803741
"44930","sample-320",62701,53.192981295416
"44931","sample-320",63251,53.2097915060784
"44932","sample-320",63801,53.2264312754029
"44933","sample-320",64351,53.242906187588
"44934","sample-320",64901,53.2592215613972
"44935","sample-320",65451,53.2753824633775
"44936","sample-320",66001,53.2913937198079
"44937","sample-320",66551,53.3072599285447
"44938","sample-320",67101,53.3229854701493
"44939","sample-320",67651,53.3385745182804
"44940","sample-320",68201,53.354031049922
"44941","sample-320",68751,53.3693588547464
"44942","sample-320",69301,53.3845615442457
"44943","sample-320",69851,53.3996425604398
"44944","sample-320",70401,53.4146051840389
"44945","sample-320",70951,53.4294525422979
"44946","sample-320",71501,53.4441876163892
"44947","sample-320",72051,53.4588132485904
"44948","sample-320",72601,53.4733321489712
"44949","sample-320",73151,53.4877469019027
"44950","sample-320",73701,53.502059972067
"44951","sample-320",74251,53.5162737103509
"44952","sample-320",74801,53.5303903594859
"44953","sample-320",75351,53.5444120591266
"44954","sample-320",75901,53.5583408511318
"44955","sample-320",76451,53.5721786841288
"44956","sample-320",77001,53.5859274183317
"44957","sample-320",77551,53.5995888297362
"44958","sample-320",78101,53.6131646142158
"44959","sample-320",78651,53.6266563916699
"44960","sample-320",79201,53.6400657096932
"44961","sample-320",79751,53.6533940470905
"44962","sample-320",80301,53.6666428174055
"44963","sample-320",80851,53.6798133721739
"44964","sample-320",81401,53.6929070038785
"44965","sample-320",81951,53.7059249491473
"44966","sample-320",82501,53.7188683913922
"44967","sample-320",83051,53.7317384634471
"44968","sample-320",83601,53.7445362503394
"44969","sample-320",84151,53.7572627915257
"44970","sample-320",84701,53.7699190832725
"44971","sample-320",85251,53.7825060809215
"44972","sample-320",85801,53.7950247008533
"44973","sample-320",86351,53.8074758226127
"44974","sample-320",86901,53.8198602907677
"44975","sample-320",87451,53.832178916696
"44976","sample-320",88001,53.8444324803644
"44977","sample-320",88551,53.8566217318901
"44978","sample-320",89101,53.8687473932317
"44979","sample-320",89651,53.8808101594753
"44980","sample-320",90201,53.8928107004876
"44981","sample-320",90751,53.904749662097
"44982","sample-320",91301,53.9166276673692
"44983","sample-320",91851,53.9284453179319
"44984","sample-320",92401,53.9402031950563
"44985","sample-320",92951,53.9519018607192
"44986","sample-320",93501,53.963541858746
"44987","sample-320",94051,53.9751237157582
"44988","sample-320",94601,53.9866479420784
"44989","sample-320",95151,53.9981150327082
"44990","sample-320",95701,54.0095254680611
"44991","sample-320",96251,54.0208797149164
"44992","sample-320",96801,54.0321782270333
"44993","sample-320",97351,54.0434214460421
"44994","sample-320",97901,54.0546098019861
"44995","sample-320",98451,54.0657437140414
"44996","sample-320",99001,54.0768235912012
"44997","sample-320",99551,54.0878498326976
"44998","sample-320",100101,54.0988228287896
"44999","sample-320",100651,54.1097429610619
"45000","sample-320",101201,54.1206106030661
"45001","sample-320",101751,54.1314261208251
"45002","sample-320",102301,54.1421898731521
"45003","sample-320",102851,54.1529022121317
"45004","sample-320",103401,54.1635634836032
"45005","sample-320",103951,54.1741740274648
"45006","sample-320",104501,54.1847341780158
"45007","sample-320",105051,54.195244264358
"45008","sample-320",105601,54.2057046107037
"45009","sample-320",106151,54.2161155366001
"45010","sample-320",106701,54.226477357412
"45011","sample-320",107251,54.2367903843291
"45012","sample-320",107801,54.2470549248988
"45013","sample-320",108351,54.2572712830124
"45014","sample-320",108901,54.2674397593482
"45015","sample-320",109451,54.2775606514359
"45016","sample-320",110001,54.2876342539229
"45017","sample-320",110551,54.2976608588052
"45018","sample-320",111101,54.3076407555256
"45019","sample-320",111651,54.3175742311756
"45020","sample-320",112201,54.3274615707134
"45021","sample-320",112751,54.3373030569859
"45022","sample-320",113301,54.3470989710173
"45023","sample-320",113851,54.3568495920211
"45024","sample-320",114401,54.3665551975818
"45025","sample-320",114951,54.3762160637891
"45026","sample-320",115501,54.3858324652956
"45027","sample-320",116051,54.3954046754671
"45028","sample-320",116601,54.4049329664514
"45029","sample-320",117151,54.4144176092548
"45030","sample-320",117701,54.4238588738627
"45031","sample-320",118251,54.4332570293029
"45032","sample-320",118801,54.4426123437257
"45033","sample-320",119351,54.4519250844469
"45034","sample-320",119901,54.4611955180561
"45035","sample-320",120451,54.4704239104182
"45036","sample-320",121001,54.4796105267734
"45037","sample-320",121551,54.4887556317809
"45038","sample-320",122101,54.4978594895799
"45039","sample-320",122651,54.5069223637857
"45040","sample-320",123201,54.5159445175914
"45041","sample-320",123751,54.5249262137525
"45042","sample-320",124301,54.5338677146738
"45043","sample-320",124851,54.5427692823976
"45044","sample-320",125401,54.5516311786702
"45045","sample-320",125951,54.5604536649458
"45046","sample-320",126501,54.5692370023953
"45047","sample-320",127051,54.5779814520181
"45048","sample-320",127601,54.5866872745393
"45049","sample-320",128151,54.5953547305358
"45050","sample-320",128701,54.6039840803822
"45051","sample-320",129251,54.6125755843151
"45052","sample-320",129801,54.6211295024184
"45053","sample-320",130351,54.6296460946639
"45054","sample-320",130901,54.6381256209065
"45055","sample-320",131451,54.6465683408903
"45056","sample-320",132001,54.6549745142933
"45057","sample-320",132551,54.6633444006872
"45058","sample-320",133101,54.6716782595846
"45059","sample-320",133651,54.6799763504403
"45060","sample-320",134201,54.688238932646
"45061","sample-320",134751,54.6964662655485
"45062","sample-320",135301,54.7046586084461
"45063","sample-320",135851,54.7128162206087
"45064","sample-320",136401,54.720939361269
"45065","sample-320",136951,54.729028289624
"45066","sample-320",137501,54.7370832648599
"45067","sample-320",138051,54.7451045461364
"45068","sample-320",138601,54.7530923925836
"45069","sample-320",139151,54.761047063333
"45070","sample-320",139701,54.7689688174886
"45071","sample-320",140251,54.7768579141517
"45072","sample-320",140801,54.7847146124079
"45073","sample-320",141351,54.7925391713425
"45074","sample-320",141901,54.800331850028
"45075","sample-320",142451,54.8080929075315
"45076","sample-320",143001,54.8158226029174
"45077","sample-320",143551,54.8235211952432
"45078","sample-320",144101,54.8311889435663
"45079","sample-320",144651,54.8388261069417
"45080","sample-320",145201,54.8464329444207
"45081","sample-320",145751,54.854009715052
"45082","sample-320",146301,54.8615566778871
"45083","sample-320",146851,54.8690740919717
"45084","sample-320",147401,54.8765622163547
"45085","sample-320",147951,54.8840213100816
"45086","sample-320",148501,54.8914516322005
"45087","sample-320",149051,54.8988534417546
"45088","sample-320",149601,54.9062269977914
"45089","sample-320",150151,54.9135725593564
"45090","sample-320",150701,54.9208903854954
"45091","sample-320",151251,54.9281807352516
"45092","sample-320",151801,54.9354438676727
"45093","sample-320",152351,54.9426800418029
"45094","sample-320",152901,54.949889516688
"45095","sample-320",153451,54.9570725513727
"45096","sample-320",154001,54.9642294049027
"45097","sample-320",154551,54.9713603363229
"45098","sample-320",155101,54.9784656046787
"45099","sample-320",155651,54.9855454690156
"45100","sample-320",156201,54.9926001883786
"45101","sample-320",156751,54.999630021813
"45102","sample-320",156780,55
"45103","sample-321",1,1.00000000000001
"45104","sample-321",551,10.107627924833
"45105","sample-321",1101,11.5041230143083
"45106","sample-321",1651,12.4279952738255
"45107","sample-321",2201,13.14648976132
"45108","sample-321",2751,13.7306924365381
"45109","sample-321",3301,14.2144350529286
"45110","sample-321",3851,14.6195860998352
"45111","sample-321",4401,14.9619153042248
"45112","sample-321",4951,15.253292298974
"45113","sample-321",5501,15.5028758141659
"45114","sample-321",6051,15.7178658889167
"45115","sample-321",6601,15.9040087627706
"45116","sample-321",7151,16.0659469726252
"45117","sample-321",7701,16.207468658872
"45118","sample-321",8251,16.3316895753568
"45119","sample-321",8801,16.4411890967905
"45120","sample-321",9351,16.538114002436
"45121","sample-321",9901,16.6242591182534
"45122","sample-321",10451,16.7011309316781
"45123","sample-321",11001,16.7699983929173
"45124","sample-321",11551,16.8319338797957
"45125","sample-321",12101,16.8878464838404
"45126","sample-321",12651,16.938509217822
"45127","sample-321",13201,16.9845813592615
"45128","sample-321",13751,17.0266268676307
"45129","sample-321",14301,17.0651296116175
"45130","sample-321",14851,17.1005059914211
"45131","sample-321",15401,17.1331154256836
"45132","sample-321",15951,17.1632690825564
"45133","sample-321",16501,17.1912371636878
"45134","sample-321",17051,17.2172549930336
"45135","sample-321",17601,17.2415281170082
"45136","sample-321",18151,17.2642365855066
"45137","sample-321",18701,17.285538553154
"45138","sample-321",19251,17.3055733157855
"45139","sample-321",19801,17.3244638768419
"45140","sample-321",20351,17.3423191219493
"45141","sample-321",20901,17.3592356663801
"45142","sample-321",21451,17.3752994289739
"45143","sample-321",22001,17.390586976704
"45144","sample-321",22551,17.4051666767981
"45145","sample-321",23101,17.4190996869003
"45146","sample-321",23651,17.4324408085785
"45147","sample-321",24201,17.4452392253175
"45148","sample-321",24751,17.4575391426957
"45149","sample-321",25301,17.4693803452371
"45150","sample-321",25851,17.4807986824563
"45151","sample-321",26401,17.4918264942161
"45152","sample-321",26951,17.5024929841479
"45153","sample-321",27501,17.5128245483842
"45154","sample-321",28051,17.5228450657626
"45155","sample-321",28601,17.5325761546354
"45156","sample-321",29151,17.542037400724
"45157","sample-321",29701,17.5512465598527
"45158","sample-321",30251,17.5602197385187
"45159","sample-321",30801,17.568971555325
"45160","sample-321",31351,17.5775152853303
"45161","sample-321",31901,17.5858629895533
"45162","sample-321",32451,17.5940256312129
"45163","sample-321",33001,17.6020131803565
"45164","sample-321",33551,17.6098347079898
"45165","sample-321",34101,17.6174984710442
"45166","sample-321",34651,17.6250119890387
"45167","sample-321",35201,17.6323821133841
"45168","sample-321",35751,17.6396150900669
"45169","sample-321",36301,17.6467166163683
"45170","sample-321",36851,17.6536918922541
"45171","sample-321",37401,17.6605456669838
"45172","sample-321",37951,17.6672822813052
"45173","sample-321",38501,17.6739057058177
"45174","sample-321",39051,17.6804195757045
"45175","sample-321",39601,17.6868272223089
"45176","sample-321",40151,17.6931317017981
"45177","sample-321",40701,17.6993358211756
"45178","sample-321",41251,17.7054421618925
"45179","sample-321",41801,17.7114531012959
"45180","sample-321",42351,17.7173708321318
"45181","sample-321",42901,17.723197380226
"45182","sample-321",43451,17.7289346205126
"45183","sample-321",44001,17.7345842916195
"45184","sample-321",44551,17.7401480090929
"45185","sample-321",45101,17.745627277376
"45186","sample-321",45651,17.7510235007103
"45187","sample-321",46201,17.7563379929567
"45188","sample-321",46751,17.7615719865984
"45189","sample-321",47301,17.7667266407336
"45190","sample-321",47851,17.7718030485104
"45191","sample-321",48401,17.7768022436993
"45192","sample-321",48951,17.7817252067077
"45193","sample-321",49501,17.7865728700068
"45194","sample-321",50051,17.7913461230415
"45195","sample-321",50601,17.7960458166579
"45196","sample-321",51151,17.800672767091
"45197","sample-321",51701,17.8052277595802
"45198","sample-321",52251,17.809711551621
"45199","sample-321",52801,17.8141248758918
"45200","sample-321",53351,17.8184684428995
"45201","sample-321",53901,17.8227429433274
"45202","sample-321",54451,17.8269490502052
"45203","sample-321",55001,17.8310874207964
"45204","sample-321",55551,17.8351586983408
"45205","sample-321",56101,17.839163513583
"45206","sample-321",56651,17.8431024861563
"45207","sample-321",57201,17.8469762258446
"45208","sample-321",57751,17.8507853336654
"45209","sample-321",58301,17.8545304028667
"45210","sample-321",58851,17.8582120198273
"45211","sample-321",59401,17.8618307648352
"45212","sample-321",59951,17.8653872128016
"45213","sample-321",60501,17.8688819338741
"45214","sample-321",61051,17.8723154940213
"45215","sample-321",61601,17.8756884554974
"45216","sample-321",62151,17.8790013773245
"45217","sample-321",62701,17.882254815643
"45218","sample-321",63251,17.8854493240975
"45219","sample-321",63801,17.8885854541116
"45220","sample-321",64351,17.8916637551839
"45221","sample-321",64901,17.8946847751192
"45222","sample-321",65451,17.8976490602439
"45223","sample-321",66001,17.9005571555938
"45224","sample-321",66551,17.9034096050705
"45225","sample-321",67101,17.906206951604
"45226","sample-321",67651,17.9089497372626
"45227","sample-321",68201,17.9116385033796
"45228","sample-321",68751,17.9142737906409
"45229","sample-321",69301,17.9168561391748
"45230","sample-321",69851,17.9193860886284
"45231","sample-321",70401,17.9218641782373
"45232","sample-321",70951,17.9242909468666
"45233","sample-321",71501,17.926666933083
"45234","sample-321",72051,17.9289926751797
"45235","sample-321",72601,17.9312687112257
"45236","sample-321",73151,17.9334955790924
"45237","sample-321",73701,17.9356738164837
"45238","sample-321",74251,17.937803960961
"45239","sample-321",74801,17.9398865499618
"45240","sample-321",75351,17.9419221208204
"45241","sample-321",75901,17.9439112107852
"45242","sample-321",76451,17.9458543570289
"45243","sample-321",77001,17.9477520966546
"45244","sample-321",77551,17.9496049667219
"45245","sample-321",78101,17.9514135042363
"45246","sample-321",78651,17.9531782461701
"45247","sample-321",79201,17.9548997294614
"45248","sample-321",79751,17.9565784910229
"45249","sample-321",80301,17.9582150677451
"45250","sample-321",80851,17.9598099964969
"45251","sample-321",81401,17.9613638141362
"45252","sample-321",81951,17.962877057504
"45253","sample-321",82501,17.9643502634317
"45254","sample-321",83051,17.9657839687436
"45255","sample-321",83601,17.967178710254
"45256","sample-321",84151,17.9685350247736
"45257","sample-321",84701,17.9698534491055
"45258","sample-321",85251,17.971134520051
"45259","sample-321",85801,17.972378774407
"45260","sample-321",86351,17.9735867489689
"45261","sample-321",86901,17.9747589805285
"45262","sample-321",87451,17.9758960058767
"45263","sample-321",88001,17.976998361802
"45264","sample-321",88551,17.9780665850933
"45265","sample-321",89101,17.979101212538
"45266","sample-321",89651,17.9801027809216
"45267","sample-321",90201,17.981071827031
"45268","sample-321",90751,17.9820088876511
"45269","sample-321",91301,17.9829144995665
"45270","sample-321",91851,17.9837891995628
"45271","sample-321",92401,17.984633524424
"45272","sample-321",92951,17.9854480109348
"45273","sample-321",93501,17.9862331958794
"45274","sample-321",94051,17.9869896160419
"45275","sample-321",94601,17.9877178082063
"45276","sample-321",95151,17.9884183091567
"45277","sample-321",95701,17.9890916556771
"45278","sample-321",96251,17.9897383845513
"45279","sample-321",96801,17.9903590325632
"45280","sample-321",97351,17.9909541364968
"45281","sample-321",97901,17.9915242331359
"45282","sample-321",98451,17.9920698592643
"45283","sample-321",99001,17.992591551666
"45284","sample-321",99551,17.9930898471245
"45285","sample-321",100101,17.993565282424
"45286","sample-321",100651,17.9940183943483
"45287","sample-321",101201,17.9944497196811
"45288","sample-321",101751,17.9948597952061
"45289","sample-321",102301,17.9952491577074
"45290","sample-321",102851,17.9956183439686
"45291","sample-321",103401,17.9959678907737
"45292","sample-321",103951,17.9962983349065
"45293","sample-321",104501,17.9966102131507
"45294","sample-321",105051,17.9969040622902
"45295","sample-321",105601,17.9971804191089
"45296","sample-321",106151,17.9974398203905
"45297","sample-321",106701,17.997682802919
"45298","sample-321",107251,17.997909903478
"45299","sample-321",107801,17.9981216588513
"45300","sample-321",108351,17.998318605823
"45301","sample-321",108901,17.9985012811768
"45302","sample-321",109451,17.9986702216964
"45303","sample-321",110001,17.9988259641658
"45304","sample-321",110551,17.9989690453687
"45305","sample-321",111101,17.999100002089
"45306","sample-321",111651,17.9992193711104
"45307","sample-321",112201,17.9993276892169
"45308","sample-321",112751,17.9994254931923
"45309","sample-321",113301,17.9995133198203
"45310","sample-321",113851,17.9995917058848
"45311","sample-321",114401,17.9996611881696
"45312","sample-321",114951,17.9997223034585
"45313","sample-321",115501,17.9997755885354
"45314","sample-321",116051,17.9998215801841
"45315","sample-321",116601,17.9998608151884
"45316","sample-321",117151,17.9998938303322
"45317","sample-321",117701,17.9999211623992
"45318","sample-321",118251,17.9999433481733
"45319","sample-321",118801,17.9999609244382
"45320","sample-321",119351,17.999974427978
"45321","sample-321",119901,17.9999843955762
"45322","sample-321",120451,17.9999913640169
"45323","sample-321",121001,17.9999958700837
"45324","sample-321",121551,17.9999984505606
"45325","sample-321",122101,17.9999996422314
"45326","sample-321",122651,17.9999999818798
"45327","sample-321",122975,18
"45328","sample-322",1,1.00000000000002
"45329","sample-322",551,14.6998659274538
"45330","sample-322",1101,20.7027931640352
"45331","sample-322",1651,24.2086115552672
"45332","sample-322",2201,26.4871425712212
"45333","sample-322",2751,28.096461325611
"45334","sample-322",3301,29.3059754796022
"45335","sample-322",3851,30.2576139407363
"45336","sample-322",4401,31.032380594941
"45337","sample-322",4951,31.6798784296743
"45338","sample-322",5501,32.2323379534354
"45339","sample-322",6051,32.711739209428
"45340","sample-322",6601,33.1336630636854
"45341","sample-322",7151,33.5094995890719
"45342","sample-322",7701,33.8477831281863
"45343","sample-322",8251,34.1550376820196
"45344","sample-322",8801,34.4363339306813
"45345","sample-322",9351,34.6956687811337
"45346","sample-322",9901,34.9362313656318
"45347","sample-322",10451,35.1605938966609
"45348","sample-322",11001,35.3708513316765
"45349","sample-322",11551,35.5687252889102
"45350","sample-322",12101,35.7556424636637
"45351","sample-322",12651,35.9327945257341
"45352","sample-322",13201,36.1011843546627
"45353","sample-322",13751,36.2616620619809
"45354","sample-322",14301,36.4149532888848
"45355","sample-322",14851,36.561681601527
"45356","sample-322",15401,36.7023863364259
"45357","sample-322",15951,36.8375369081361
"45358","sample-322",16501,36.9675443498059
"45359","sample-322",17051,37.0927706718753
"45360","sample-322",17601,37.2135364917516
"45361","sample-322",18151,37.3301272857848
"45362","sample-322",18701,37.4427985372515
"45363","sample-322",19251,37.5517799955146
"45364","sample-322",19801,37.6572792166579
"45365","sample-322",20351,37.7594845201747
"45366","sample-322",20901,37.8585674697119
"45367","sample-322",21451,37.9546849632797
"45368","sample-322",22001,38.0479810032438
"45369","sample-322",22551,38.1385882008353
"45370","sample-322",23101,38.2266290615694
"45371","sample-322",23651,38.3122170876415
"45372","sample-322",24201,38.3954577275745
"45373","sample-322",24751,38.4764491982647
"45374","sample-322",25301,38.555283198695
"45375","sample-322",25851,38.6320455326935
"45376","sample-322",26401,38.7068166547283
"45377","sample-322",26951,38.7796721491799
"45378","sample-322",27501,38.8506831540356
"45379","sample-322",28051,38.9199167356515
"45380","sample-322",28601,38.9874362222562
"45381","sample-322",29151,39.0533015013314
"45382","sample-322",29701,39.1175692858633
"45383","sample-322",30251,39.1802933529847
"45384","sample-322",30801,39.241524759618
"45385","sample-322",31351,39.3013120363936
"45386","sample-322",31901,39.3597013638504
"45387","sample-322",32451,39.4167367320951
"45388","sample-322",33001,39.4724600861363
"45389","sample-322",33551,39.5269114590602
"45390","sample-322",34101,39.5801290928143
"45391","sample-322",34651,39.6321495496514
"45392","sample-322",35201,39.6830078143889
"45393","sample-322",35751,39.7327373882772
"45394","sample-322",36301,39.7813703756025
"45395","sample-322",36851,39.8289375638415
"45396","sample-322",37401,39.8754684977243
"45397","sample-322",37951,39.9209915477782
"45398","sample-322",38501,39.9655339740283
"45399","sample-322",39051,40.009121985284
"45400","sample-322",39601,40.0517807942267
"45401","sample-322",40151,40.0935346688212
"45402","sample-322",40701,40.1344069802668
"45403","sample-322",41251,40.1744202477842
"45404","sample-322",41801,40.2135961807196
"45405","sample-322",42351,40.2519557178416
"45406","sample-322",42901,40.2895190639965
"45407","sample-322",43451,40.3263057250792
"45408","sample-322",44001,40.3623345403035
"45409","sample-322",44551,40.3976237130227
"45410","sample-322",45101,40.4321908394219
"45411","sample-322",45651,40.4660529359202
"45412","sample-322",46201,40.4992264646073
"45413","sample-322",46751,40.5317273576383
"45414","sample-322",47301,40.5635710401022
"45415","sample-322",47851,40.5947724516234
"45416","sample-322",48401,40.6253460670536
"45417","sample-322",48951,40.6553059156893
"45418","sample-322",49501,40.6846655998545
"45419","sample-322",50051,40.7134383122823
"45420","sample-322",50601,40.7416368528311
"45421","sample-322",51151,40.7692736441235
"45422","sample-322",51701,40.7963607465632
"45423","sample-322",52251,40.8229098727088
"45424","sample-322",52801,40.8489324005734
"45425","sample-322",53351,40.8744393867988
"45426","sample-322",53901,40.8994415789048
"45427","sample-322",54451,40.92394942682
"45428","sample-322",55001,40.9479730943417
"45429","sample-322",55551,40.9715224696205
"45430","sample-322",56101,40.9946071753295
"45431","sample-322",56651,41.0172365786234
"45432","sample-322",57201,41.0394198000725
"45433","sample-322",57751,41.0611657228462
"45434","sample-322",58301,41.0824830010313
"45435","sample-322",58851,41.103380067846
"45436","sample-322",59401,41.1238651433151
"45437","sample-322",59951,41.1439462417957
"45438","sample-322",60501,41.1636311790734
"45439","sample-322",61051,41.1829275791244
"45440","sample-322",61601,41.201842880777
"45441","sample-322",62151,41.2203843438508
"45442","sample-322",62701,41.2385590552002
"45443","sample-322",63251,41.2563739345729
"45444","sample-322",63801,41.2738357399699
"45445","sample-322",64351,41.2909510730437
"45446","sample-322",64901,41.3077263842596
"45447","sample-322",65451,41.3241679776157
"45448","sample-322",66001,41.3402820154493
"45449","sample-322",66551,41.3560745229638
"45450","sample-322",67101,41.371551392486
"45451","sample-322",67651,41.386718387676
"45452","sample-322",68201,41.4015811475248
"45453","sample-322",68751,41.4161451901862
"45454","sample-322",69301,41.4304159167162
"45455","sample-322",69851,41.4443986146084
"45456","sample-322",70401,41.4580984611845
"45457","sample-322",70951,41.4715205269668
"45458","sample-322",71501,41.4846697787944
"45459","sample-322",72051,41.4975510828865
"45460","sample-322",72601,41.5101692078045
"45461","sample-322",73151,41.5225288272455
"45462","sample-322",73701,41.5346345228072
"45463","sample-322",74251,41.5464907866048
"45464","sample-322",74801,41.5581020237648
"45465","sample-322",75351,41.5694725549204
"45466","sample-322",75901,41.5806066185053
"45467","sample-322",76451,41.5915083730517
"45468","sample-322",77001,41.6021818993869
"45469","sample-322",77551,41.6126312026748
"45470","sample-322",78101,41.6228602145188
"45471","sample-322",78651,41.6328727948539
"45472","sample-322",79201,41.642672733887
"45473","sample-322",79751,41.65226375389
"45474","sample-322",80301,41.6616495109281
"45475","sample-322",80851,41.6708335966097
"45476","sample-322",81401,41.6798195396904
