"","Site","Sample","Species"
"1814","sample-109",57751,21.9103507868993
"1815","sample-109",58301,21.9136509802158
"1816","sample-109",58851,21.9168598505082
"1817","sample-109",59401,21.9199795923612
"1818","sample-109",59951,21.9230123169222
"1819","sample-109",60501,21.9259600563759
"1820","sample-109",61051,21.9288247682323
"1821","sample-109",61601,21.9316083394191
"1822","sample-109",62151,21.9343125901862
"1823","sample-109",62701,21.9369392778445
"1824","sample-109",63251,21.9394901003307
"1825","sample-109",63801,21.9419666996053
"1826","sample-109",64351,21.9443706648937
"1827","sample-109",64901,21.9467035357878
"1828","sample-109",65451,21.9489668051784
"1829","sample-109",66001,21.9511619220725
"1830","sample-109",66551,21.9532902942564
"1831","sample-109",67101,21.9553532908363
"1832","sample-109",67651,21.957352244656
"1833","sample-109",68201,21.9592884545899
"1834","sample-109",68751,21.9611631877158
"1835","sample-109",69301,21.9629776813882
"1836","sample-109",69851,21.9647331451936
"1837","sample-109",70401,21.9664307628066
"1838","sample-109",70951,21.9680716937469
"1839","sample-109",71501,21.9696570750441
"1840","sample-109",72051,21.9711880228054
"1841","sample-109",72601,21.9726656336996
"1842","sample-109",73151,21.9740909863584
"1843","sample-109",73701,21.9754651426946
"1844","sample-109",74251,21.9767891491452
"1845","sample-109",74801,21.9780640378414
"1846","sample-109",75351,21.979290827706
"1847","sample-109",75901,21.9804705254857
"1848","sample-109",76451,21.9816041267198
"1849","sample-109",77001,21.9826926166444
"1850","sample-109",77551,21.9837369710434
"1851","sample-109",78101,21.9847381570388
"1852","sample-109",78651,21.9856971338322
"1853","sample-109",79201,21.9866148533925
"1854","sample-109",79751,21.9874922611003
"1855","sample-109",80301,21.988330296342
"1856","sample-109",80851,21.9891298930645
"1857","sample-109",81401,21.9898919802888
"1858","sample-109",81951,21.9906174825831
"1859","sample-109",82501,21.9913073205017
"1860","sample-109",83051,21.9919624109892
"1861","sample-109",83601,21.9925836677516
"1862","sample-109",84151,21.9931720015973
"1863","sample-109",84701,21.99372832075
"1864","sample-109",85251,21.9942535311345
"1865","sample-109",85801,21.9947485366371
"1866","sample-109",86351,21.9952142393426
"1867","sample-109",86901,21.9956515397498
"1868","sample-109",87451,21.9960613369659
"1869","sample-109",88001,21.9964445288823
"1870","sample-109",88551,21.9968020123326
"1871","sample-109",89101,21.9971346832341
"1872","sample-109",89651,21.9974434367146
"1873","sample-109",90201,21.9977291672245
"1874","sample-109",90751,21.9979927686372
"1875","sample-109",91301,21.9982351343368
"1876","sample-109",91851,21.9984571572951
"1877","sample-109",92401,21.9986597301399
"1878","sample-109",92951,21.998843745213
"1879","sample-109",93501,21.999010094621
"1880","sample-109",94051,21.9991596702792
"1881","sample-109",94601,21.9992933639481
"1882","sample-109",95151,21.9994120672649
"1883","sample-109",95701,21.9995166717696
"1884","sample-109",96251,21.9996080689267
"1885","sample-109",96801,21.999687150143
"1886","sample-109",97351,21.9997548067821
"1887","sample-109",97901,21.9998119301756
"1888","sample-109",98451,21.9998594116321
"1889","sample-109",99001,21.9998981424444
"1890","sample-109",99551,21.9999290138946
"1891","sample-109",100101,21.9999529172576
"1892","sample-109",100651,21.999970743804
"1893","sample-109",101201,21.9999833848022
"1894","sample-109",101751,21.9999917315189
"1895","sample-109",102301,21.9999966752204
"1896","sample-109",102851,21.9999991071726
"1897","sample-109",103401,21.9999999186414
"1898","sample-109",103852,22
"1899","sample-11",1,1
"1900","sample-11",551,4.19307314971623
"1901","sample-11",1101,4.44869569865291
"1902","sample-11",1651,4.59650053818784
"1903","sample-11",2201,4.70338555678815
"1904","sample-11",2751,4.78233449052019
"1905","sample-11",3301,4.84063717347168
"1906","sample-11",3851,4.88360112594502
"1907","sample-11",4401,4.91518802801011
"1908","sample-11",4951,4.93835531583419
"1909","sample-11",5501,4.95530618807071
"1910","sample-11",6051,4.96767821955259
"1911","sample-11",6601,4.97668573777194
"1912","sample-11",7151,4.98322708348939
"1913","sample-11",7701,4.98796523682906
"1914","sample-11",8251,4.99138828473983
"1915","sample-11",8801,4.99385466511485
"1916","sample-11",9351,4.99562694063729
"1917","sample-11",9901,4.99689695006025
"1918","sample-11",10451,4.99780449280718
"1919","sample-11",11001,4.99845117528373
"1920","sample-11",11551,4.99891064599848
"1921","sample-11",12101,4.99923614200104
"1922","sample-11",12651,4.9994660384896
"1923","sample-11",13201,4.99962791918541
"1924","sample-11",13751,4.99974155374126
"1925","sample-11",14301,4.99982106971222
"1926","sample-11",14851,4.99987653256645
"1927","sample-11",15401,4.99991509181872
"1928","sample-11",15951,4.99994181003563
"1929","sample-11",16501,4.99996026070116
"1930","sample-11",17051,4.99997295810009
"1931","sample-11",17601,4.99998166547706
"1932","sample-11",18151,4.9999876152537
"1933","sample-11",18701,4.99999166590403
"1934","sample-11",19251,4.99999441334769
"1935","sample-11",19801,4.99999626978823
"1936","sample-11",20351,4.9999975193244
"1937","sample-11",20901,4.99999835704365
"1938","sample-11",21451,4.99999891640875
"1939","sample-11",22001,4.99999928837515
"1940","sample-11",22551,4.99999953468779
"1941","sample-11",23101,4.99999969709538
"1942","sample-11",23651,4.99999980371163
"1943","sample-11",24201,4.99999987338992
"1944","sample-11",24751,4.99999991872005
"1945","sample-11",25301,4.99999994807278
"1946","sample-11",25851,4.99999996698916
"1947","sample-11",26401,4.9999999791205
"1948","sample-11",26951,4.9999999868618
"1949","sample-11",27501,4.99999999177658
"1950","sample-11",28051,4.99999999488062
"1951","sample-11",28601,4.99999999683062
"1952","sample-11",29151,4.99999999804896
"1953","sample-11",29701,4.99999999880591
"1954","sample-11",30251,4.99999999927352
"1955","sample-11",30801,4.9999999995607
"1956","sample-11",31351,4.99999999973601
"1957","sample-11",31901,4.99999999984237
"1958","sample-11",32451,4.9999999999065
"1959","sample-11",33001,4.99999999994491
"1960","sample-11",33551,4.99999999996776
"1961","sample-11",34101,4.99999999998127
"1962","sample-11",34651,4.9999999999892
"1963","sample-11",35201,4.99999999999382
"1964","sample-11",35751,4.99999999999649
"1965","sample-11",36301,4.99999999999802
"1966","sample-11",36851,4.99999999999889
"1967","sample-11",37401,4.99999999999939
"1968","sample-11",37951,4.99999999999966
"1969","sample-11",38501,4.99999999999982
"1970","sample-11",39051,4.9999999999999
"1971","sample-11",39601,4.99999999999995
"1972","sample-11",40151,4.99999999999997
"1973","sample-11",40701,4.99999999999998
"1974","sample-11",41251,4.99999999999999
"1975","sample-11",41801,5
"1976","sample-11",42351,5
"1977","sample-11",42901,5
"1978","sample-11",43451,5
"1979","sample-11",44001,5
"1980","sample-11",44551,5
"1981","sample-11",45101,5
"1982","sample-11",45651,5
"1983","sample-11",46201,5
"1984","sample-11",46751,5
"1985","sample-11",47301,5
"1986","sample-11",47851,5
"1987","sample-11",48401,5
"1988","sample-11",48951,5
"1989","sample-11",49501,5
"1990","sample-11",50051,5
"1991","sample-11",50601,5
"1992","sample-11",51151,5
"1993","sample-11",51701,5
"1994","sample-11",52251,5
"1995","sample-11",52801,5
"1996","sample-11",53351,5
"1997","sample-11",53901,5
"1998","sample-11",54451,5
"1999","sample-11",55001,5
"2000","sample-11",55551,5
"2001","sample-11",56101,5
"2002","sample-11",56651,5
"2003","sample-11",57201,5
"2004","sample-11",57751,5
"2005","sample-11",58301,5
"2006","sample-11",58851,5
"2007","sample-11",59401,5
"2008","sample-11",59951,5
"2009","sample-11",60501,5
"2010","sample-11",61051,5
"2011","sample-11",61601,5
"2012","sample-11",62151,5
"2013","sample-11",62701,5
"2014","sample-11",63251,5
"2015","sample-11",63801,5
"2016","sample-11",64351,5
"2017","sample-11",64901,5
"2018","sample-11",65451,5
"2019","sample-11",66001,5
"2020","sample-11",66551,5
"2021","sample-11",67101,5
"2022","sample-11",67651,5
"2023","sample-11",68201,5
"2024","sample-11",68751,5
"2025","sample-11",69301,5
"2026","sample-11",69851,5
"2027","sample-11",70401,5
"2028","sample-11",70951,5
"2029","sample-11",71501,5
"2030","sample-11",72051,5
"2031","sample-11",72601,5
"2032","sample-11",73151,5
"2033","sample-11",73701,5
"2034","sample-11",74251,5
"2035","sample-11",74801,5
"2036","sample-11",75351,5
"2037","sample-11",75375,5
"2038","sample-110",1,1.00000000000001
"2039","sample-110",551,39.4634594402004
"2040","sample-110",1101,46.7495203220644
"2041","sample-110",1651,50.8932384651797
"2042","sample-110",2201,53.6832415880204
"2043","sample-110",2751,55.7121387095132
"2044","sample-110",3301,57.2607833907015
"2045","sample-110",3851,58.4850042133905
"2046","sample-110",4401,59.4794770469664
"2047","sample-110",4951,60.3053089030409
"2048","sample-110",5501,61.0037214104753
"2049","sample-110",6051,61.6034995012486
"2050","sample-110",6601,62.1253231344127
"2051","sample-110",7151,62.5844135449483
"2052","sample-110",7701,62.9922131909021
"2053","sample-110",8251,63.3574862118869
"2054","sample-110",8801,63.6870586552067
"2055","sample-110",9351,63.9863279812592
"2056","sample-110",9901,64.2596209663404
"2057","sample-110",10451,64.5104497196856
"2058","sample-110",11001,64.7416978423373
"2059","sample-110",11551,64.9557578131858
"2060","sample-110",12101,65.1546337668837
"2061","sample-110",12651,65.3400193481431
"2062","sample-110",13201,65.5133573748704
"2063","sample-110",13751,65.6758860615785
"2064","sample-110",14301,65.8286751982444
"2065","sample-110",14851,65.9726547449901
"2066","sample-110",15401,66.1086376426958
"2067","sample-110",15951,66.2373381717063
"2068","sample-110",16501,66.3593868527235
"2069","sample-110",17051,66.4753426396595
"2070","sample-110",17601,66.5857029743011
"2071","sample-110",18151,66.6909121382041
"2072","sample-110",18701,66.7913682388111
"2073","sample-110",19251,66.8874290917607
"2074","sample-110",19801,66.9794172048562
"2075","sample-110",20351,67.0676240237564
"2076","sample-110",20901,67.1523135706219
"2077","sample-110",21451,67.2337255758492
"2078","sample-110",22001,67.3120781874963
"2079","sample-110",22551,67.3875703247651
"2080","sample-110",23101,67.4603837303591
"2081","sample-110",23651,67.5306847670594
"2082","sample-110",24201,67.5986259952669
"2083","sample-110",24751,67.6643475621874
"2084","sample-110",25301,67.7279784299674
"2085","sample-110",25851,67.789637462263
"2086","sample-110",26401,67.8494343891832
"2087","sample-110",26951,67.9074706662101
"2088","sample-110",27501,67.9638402393983
"2089","sample-110",28051,68.0186302291833
"2090","sample-110",28601,68.0719215422434
"2091","sample-110",29151,68.1237894196359
"2092","sample-110",29701,68.1743039297677
"2093","sample-110",30251,68.2235304102653
"2094","sample-110",30801,68.2715298675134
"2095","sample-110",31351,68.3183593354895
"2096","sample-110",31901,68.3640722010579
"2097","sample-110",32451,68.4087184967642
"2098","sample-110",33001,68.452345167486
"2099","sample-110",33551,68.4949963107019
"2100","sample-110",34101,68.5367133954343
"2101","sample-110",34651,68.5775354610635
"2102","sample-110",35201,68.6174992982167
"2103","sample-110",35751,68.6566396136642
"2104","sample-110",36301,68.694989180326
"2105","sample-110",36851,68.7325789749586
"2106","sample-110",37401,68.7694383034958
"2107","sample-110",37951,68.8055949160865
"2108","sample-110",38501,68.8410751124996
"2109","sample-110",39051,68.8759038388636
"2110","sample-110",39601,68.9101047764265
"2111","sample-110",40151,68.9437004233364
"2112","sample-110",40701,68.9767121703956
"2113","sample-110",41251,69.0091603697917
"2114","sample-110",41801,69.0410643998438
"2115","sample-110",42351,69.0724427241405
"2116","sample-110",42901,69.1033129461926
"2117","sample-110",43451,69.1336918607548
"2118","sample-110",44001,69.1635955005166
"2119","sample-110",44551,69.1930391801442
"2120","sample-110",45101,69.2220375370681
"2121","sample-110",45651,69.2506045692542
"2122","sample-110",46201,69.2787536708367
"2123","sample-110",46751,69.3064976644914
"2124","sample-110",47301,69.3338488328173
"2125","sample-110",47851,69.3608189466947
"2126","sample-110",48401,69.3874192925239
"2127","sample-110",48951,69.4136606970376
"2128","sample-110",49501,69.4395535510873
"2129","sample-110",50051,69.4651078320601
"2130","sample-110",50601,69.4903331243226
"2131","sample-110",51151,69.5152386387722
"2132","sample-110",51701,69.5398332315602
"2133","sample-110",52251,69.5641254211156
"2134","sample-110",52801,69.5881234045066
"2135","sample-110",53351,69.6118350730703
"2136","sample-110",53901,69.6352680264402
"2137","sample-110",54451,69.6584295866401
"2138","sample-110",55001,69.6813268109017
"2139","sample-110",55551,69.7039665039112
"2140","sample-110",56101,69.7263552291534
"2141","sample-110",56651,69.7484993203997
"2142","sample-110",57201,69.7704048914112
"2143","sample-110",57751,69.7920778463412
"2144","sample-110",58301,69.8135238885515
"2145","sample-110",58851,69.8347485299504
"2146","sample-110",59401,69.8557570988953
"2147","sample-110",59951,69.8765547484282
"2148","sample-110",60501,69.8971464638139
"2149","sample-110",61051,69.9175370694712
"2150","sample-110",61601,69.937731236332
"2151","sample-110",62151,69.9577334876835
"2152","sample-110",62701,69.9775482058458
"2153","sample-110",63251,69.9971796376671
"2154","sample-110",63801,70.0166319003919
"2155","sample-110",64351,70.035908986858
"2156","sample-110",64901,70.0550147705452
"2157","sample-110",65451,70.0739530105857
"2158","sample-110",66001,70.0927273559654
"2159","sample-110",66551,70.1113413504349
"2160","sample-110",67101,70.129798436232
"2161","sample-110",67651,70.1481019583994
"2162","sample-110",68201,70.1662551683832
"2163","sample-110",68751,70.1842612277257
"2164","sample-110",69301,70.202123211631
"2165","sample-110",69851,70.2198441121813
"2166","sample-110",70401,70.2374268414229
"2167","sample-110",70951,70.2548742345466
"2168","sample-110",71501,70.2721890527121
"2169","sample-110",72051,70.2893739857149
"2170","sample-110",72601,70.3064316547872
"2171","sample-110",73151,70.3233646150122
"2172","sample-110",73701,70.3401753576771
"2173","sample-110",74251,70.3568663127701
"2174","sample-110",74801,70.3734398509178
"2175","sample-110",75351,70.3898982858067
"2176","sample-110",75901,70.4062438759432
"2177","sample-110",76451,70.4224788266119
"2178","sample-110",77001,70.4386052918649
"2179","sample-110",77551,70.4546253763164
"2180","sample-110",78101,70.4705411365244
"2181","sample-110",78651,70.4863545830006
"2182","sample-110",79201,70.5020676814703
"2183","sample-110",79751,70.5176823545716
"2184","sample-110",80301,70.5332004831528
"2185","sample-110",80851,70.5486239077185
"2186","sample-110",81401,70.5639544296733
"2187","sample-110",81951,70.5791938127
"2188","sample-110",82501,70.5943437837862
"2189","sample-110",83051,70.6094060345418
"2190","sample-110",83601,70.624382222284
"2191","sample-110",84151,70.6392739709924
"2192","sample-110",84701,70.6540828725047
"2193","sample-110",85251,70.6688104873876
"2194","sample-110",85801,70.6834583459128
"2195","sample-110",86351,70.6980279488978
"2196","sample-110",86901,70.7125207687297
"2197","sample-110",87451,70.7269382501233
"2198","sample-110",88001,70.7412818108178
"2199","sample-110",88551,70.755552842502
"2200","sample-110",89101,70.7697527115475
"2201","sample-110",89651,70.7838827597267
"2202","sample-110",90201,70.797944304691
"2203","sample-110",90751,70.8119386410031
"2204","sample-110",91301,70.8258670404594
"2205","sample-110",91851,70.8397307528675
"2206","sample-110",92401,70.8535310065624
"2207","sample-110",92951,70.8672690090696
"2208","sample-110",93501,70.8809459475484
"2209","sample-110",94051,70.8945629893411
"2210","sample-110",94601,70.9081212826496
"2211","sample-110",95151,70.9216219566671
"2212","sample-110",95701,70.9350661224406
"2213","sample-110",96251,70.94845487311
"2214","sample-110",96801,70.9617892843914
"2215","sample-110",97351,70.9750704150362
"2216","sample-110",97901,70.988299307176
"2217","sample-110",98451,71.0014769867611
"2218","sample-110",99001,71.0146044639993
"2219","sample-110",99551,71.0276827336106
"2220","sample-110",100101,71.040712775248
"2221","sample-110",100651,71.0536955539079
"2222","sample-110",101201,71.0666320200734
"2223","sample-110",101751,71.0795231102656
"2224","sample-110",102301,71.0923697472105
"2225","sample-110",102851,71.1051728401477
"2226","sample-110",103401,71.117933285188
"2227","sample-110",103951,71.1306519655674
"2228","sample-110",104501,71.1433297519187
"2229","sample-110",105051,71.1559675024994
"2230","sample-110",105601,71.168566063502
"2231","sample-110",106151,71.1811262692826
"2232","sample-110",106701,71.1936489425814
"2233","sample-110",107251,71.2061348948377
"2234","sample-110",107801,71.2185849262631
"2235","sample-110",108351,71.2309998262659
"2236","sample-110",108901,71.2433803734312
"2237","sample-110",109451,71.2557273359435
"2238","sample-110",110001,71.2680414715963
"2239","sample-110",110551,71.2803235281872
"2240","sample-110",111101,71.2925742434991
"2241","sample-110",111651,71.3047943456399
"2242","sample-110",112201,71.3169845531406
"2243","sample-110",112751,71.3291455751575
"2244","sample-110",113301,71.3412781116335
"2245","sample-110",113851,71.3533828533981
"2246","sample-110",114401,71.3654604824951
"2247","sample-110",114951,71.377511672113
"2248","sample-110",115501,71.389537086923
"2249","sample-110",116051,71.401537383095
"2250","sample-110",116601,71.4135132085142
"2251","sample-110",117151,71.425465202848
"2252","sample-110",117701,71.4373939977916
"2253","sample-110",118251,71.4493002170556
"2254","sample-110",118801,71.4611844766052
"2255","sample-110",119351,71.4730473847085
"2256","sample-110",119901,71.4848895420963
"2257","sample-110",120451,71.4967115420367
"2258","sample-110",121001,71.5085139704955
"2259","sample-110",121551,71.5202974062089
"2260","sample-110",122101,71.5320624208132
"2261","sample-110",122651,71.5438095788884
"2262","sample-110",123201,71.5555394381353
"2263","sample-110",123751,71.5672525494067
"2264","sample-110",124301,71.5789494568569
"2265","sample-110",124851,71.5906306979746
"2266","sample-110",125401,71.6022968036978
"2267","sample-110",125951,71.6139482985051
"2268","sample-110",126501,71.6255857004908
"2269","sample-110",127051,71.6372095214101
"2270","sample-110",127601,71.6488202668211
"2271","sample-110",128151,71.6604184360991
"2272","sample-110",128701,71.6720045225308
"2273","sample-110",129251,71.68357901339
"2274","sample-110",129801,71.6951423899946
"2275","sample-110",130351,71.7066951277558
"2276","sample-110",130901,71.7182376962693
"2277","sample-110",131451,71.7297705593496
"2278","sample-110",132001,71.7412941750972
"2279","sample-110",132551,71.7528089959497
"2280","sample-110",133101,71.7643154687303
"2281","sample-110",133651,71.7758140346976
"2282","sample-110",134201,71.7873051296047
"2283","sample-110",134751,71.7987891837217
"2284","sample-110",135301,71.8102666219011
"2285","sample-110",135851,71.8217378635946
"2286","sample-110",136401,71.8332033229084
"2287","sample-110",136951,71.8446634086359
"2288","sample-110",137501,71.8561185242834
"2289","sample-110",138051,71.8675690681079
"2290","sample-110",138601,71.8790154331429
"2291","sample-110",139151,71.8904580072254
"2292","sample-110",139701,71.9018971730229
"2293","sample-110",140251,71.913333308051
"2294","sample-110",140801,71.9247667846976
"2295","sample-110",141351,71.9361979702376
"2296","sample-110",141901,71.94762722685
"2297","sample-110",142451,71.9590549116307
"2298","sample-110",143001,71.9704813766048
"2299","sample-110",143551,71.9819069687335
"2300","sample-110",144101,71.9933320299227
"2301","sample-110",144422,72
"2302","sample-111",1,1.00000000000002
"2303","sample-111",551,44.9981022340241
"2304","sample-111",1101,54.5568982649895
"2305","sample-111",1651,59.5789946183486
"2306","sample-111",2201,62.745217771355
"2307","sample-111",2751,64.9616315658865
"2308","sample-111",3301,66.6218927412053
"2309","sample-111",3851,67.9259378435215
"2310","sample-111",4401,68.986950618301
"2311","sample-111",4951,69.874104179938
"2312","sample-111",5501,70.6321130488614
"2313","sample-111",6051,71.291159455078
"2314","sample-111",6601,71.8723461337668
"2315","sample-111",7151,72.39087579644
"2316","sample-111",7701,72.8579921036477
"2317","sample-111",8251,73.2822083498003
"2318","sample-111",8801,73.6701086734386
"2319","sample-111",9351,74.0268838277095
"2320","sample-111",9901,74.356697464658
"2321","sample-111",10451,74.6629416188532
"2322","sample-111",11001,74.9484182599906
"2323","sample-111",11551,75.2154705980438
"2324","sample-111",12101,75.4660796508853
"2325","sample-111",12651,75.7019364112644
"2326","sample-111",13201,75.9244966052616
"2327","sample-111",13751,76.1350228483125
"2328","sample-111",14301,76.3346175430579
"2329","sample-111",14851,76.5242488827906
"2330","sample-111",15401,76.7047716502072
"2331","sample-111",15951,76.8769440383162
"2332","sample-111",16501,77.0414413909906
"2333","sample-111",17051,77.1988675343827
"2334","sample-111",17601,77.3497642001017
"2335","sample-111",18151,77.4946189240576
"2336","sample-111",18701,77.6338717148036
"2337","sample-111",19251,77.7679207205696
"2338","sample-111",19801,77.8971270741122
"2339","sample-111",20351,78.0218190577537
"2340","sample-111",20901,78.1422957026876
"2341","sample-111",21451,78.2588299138691
"2342","sample-111",22001,78.371671194544
"2343","sample-111",22551,78.4810480316566
"2344","sample-111",23101,78.5871699924883
"2345","sample-111",23651,78.6902295727552
"2346","sample-111",24201,78.7904038318685
"2347","sample-111",24751,78.8878558448989
"2348","sample-111",25301,78.9827359927537
"2349","sample-111",25851,79.0751831149416
"2350","sample-111",26401,79.1653255397675
"2351","sample-111",26951,79.2532820077543
"2352","sample-111",27501,79.3391625023292
"2353","sample-111",28051,79.4230689958334
"2354","sample-111",28601,79.5050961244081
"2355","sample-111",29151,79.585331796581
"2356","sample-111",29701,79.6638577445619
"2357","sample-111",30251,79.7407500241736
"2358","sample-111",30801,79.8160794689557
"2359","sample-111",31351,79.8899121029007
"2360","sample-111",31901,79.96230951645
"2361","sample-111",32451,80.0333292098886
"2362","sample-111",33001,80.103024906068
"2363","sample-111",33551,80.1714468372517
"2364","sample-111",34101,80.238642006876
"2365","sample-111",34651,80.3046544302485
"2366","sample-111",35201,80.3695253547363
"2367","sample-111",35751,80.4332934625021
"2368","sample-111",36301,80.4959950563161
"2369","sample-111",36851,80.5576642315149
"2370","sample-111",37401,80.6183330331093
"2371","sample-111",37951,80.6780316020181
"2372","sample-111",38501,80.7367883088309
"2373","sample-111",39051,80.7946298782039
"2374","sample-111",39601,80.8515815035913
"2375","sample-111",40151,80.9076669528605
"2376","sample-111",40701,80.9629086671287
"2377","sample-111",41251,81.0173278513151
"2378","sample-111",41801,81.0709445589089
"2379","sample-111",42351,81.1237777698399
"2380","sample-111",42901,81.1758454634417
"2381","sample-111",43451,81.2271646859009
"2382","sample-111",44001,81.2777516129192
"2383","sample-111",44551,81.3276216082322
"2384","sample-111",45101,81.3767892777794
"2385","sample-111",45651,81.4252685202947
"2386","sample-111",46201,81.4730725742933
"2387","sample-111",46751,81.5202140622669
"2388","sample-111",47301,81.5667050310397
"2389","sample-111",47851,81.6125569903638
"2390","sample-111",48401,81.6577809481994
"2391","sample-111",48951,81.7023874439093
"2392","sample-111",49501,81.7463865794022
"2393","sample-111",50051,81.7897880476815
"2394","sample-111",50601,81.8326011602262
"2395","sample-111",51151,81.8748348717344
"2396","sample-111",51701,81.9164978039585
"2397","sample-111",52251,81.9575982675944
"2398","sample-111",52801,81.9981442826752
"2399","sample-111",53351,82.0381435976907
"2400","sample-111",53901,82.0776037077511
"2401","sample-111",54451,82.1165318709111
"2402","sample-111",55001,82.154935123922
"2403","sample-111",55551,82.1928202969485
"2404","sample-111",56101,82.2301940267285
"2405","sample-111",56651,82.2670627696597
"2406","sample-111",57201,82.3034328133983
"2407","sample-111",57751,82.3393102878811
"2408","sample-111",58301,82.374701175726
"2409","sample-111",58851,82.4096113217144
"2410","sample-111",59401,82.4440464416656
"2411","sample-111",59951,82.4780121309344
"2412","sample-111",60501,82.5115138719249
"2413","sample-111",61051,82.5445570414844
"2414","sample-111",61601,82.5771469174367
"2415","sample-111",62151,82.6092886849068
"2416","sample-111",62701,82.6409874420908
"2417","sample-111",63251,82.6722482055385
"2418","sample-111",63801,82.7030759152469
"2419","sample-111",64351,82.7334754392051
"2420","sample-111",64901,82.7634515776786
"2421","sample-111",65451,82.7930090671665
"2422","sample-111",66001,82.822152584097
"2423","sample-111",66551,82.8508867481759
"2424","sample-111",67101,82.8792161254979
"2425","sample-111",67651,82.9071452314933
"2426","sample-111",68201,82.934678533538
"2427","sample-111",68751,82.9618204533814
"2428","sample-111",69301,82.9885753694649
"2429","sample-111",69851,83.0149476189498
"2430","sample-111",70401,83.0409414995885
"2431","sample-111",70951,83.0665612715572
"2432","sample-111",71501,83.09181115895
"2433","sample-111",72051,83.1166953513177
"2434","sample-111",72601,83.1412180049356
"2435","sample-111",73151,83.165383244092
"2436","sample-111",73701,83.189195162111
"2437","sample-111",74251,83.2126578224505
"2438","sample-111",74801,83.2357752595241
"2439","sample-111",75351,83.2585514796383
"2440","sample-111",75901,83.2809904616312
"2441","sample-111",76451,83.3030961576601
"2442","sample-111",77001,83.3248724937025
"2443","sample-111",77551,83.3463233701944
"2444","sample-111",78101,83.3674526625233
"2445","sample-111",78651,83.3882642214009
"2446","sample-111",79201,83.4087618733297
"2447","sample-111",79751,83.4289494209277
"2448","sample-111",80301,83.4488306432476
"2449","sample-111",80851,83.4684092960632
"2450","sample-111",81401,83.487689112121
"2451","sample-111",81951,83.5066738013512
"2452","sample-111",82501,83.52536705104
"2453","sample-111",83051,83.5437725260482
"2454","sample-111",83601,83.5618938689369
"2455","sample-111",84151,83.5797347000642
"2456","sample-111",84701,83.5972986177493
"2457","sample-111",85251,83.6145891983384
"2458","sample-111",85801,83.6316099962969
"2459","sample-111",86351,83.6483645442791
"2460","sample-111",86901,83.6648563531936
"2461","sample-111",87451,83.6810889122441
"2462","sample-111",88001,83.6970656889807
"2463","sample-111",88551,83.7127901293489
"2464","sample-111",89101,83.7282656576929
"2465","sample-111",89651,83.7434956767975
"2466","sample-111",90201,83.7584835679123
"2467","sample-111",90751,83.7732326907548
"2468","sample-111",91301,83.7877463835422
"2469","sample-111",91851,83.802027962973
"2470","sample-111",92401,83.8160807242715
"2471","sample-111",92951,83.829907941166
"2472","sample-111",93501,83.8435128659101
"2473","sample-111",94051,83.8568987292747
"2474","sample-111",94601,83.8700687405597
"2475","sample-111",95151,83.8830260875941
"2476","sample-111",95701,83.8957739367343
"2477","sample-111",96251,83.9083154328672
"2478","sample-111",96801,83.9206536994107
"2479","sample-111",97351,83.9327918383141
"2480","sample-111",97901,83.9447329300581
"2481","sample-111",98451,83.9564800336551
"2482","sample-111",99001,83.9680361866491
"2483","sample-111",99551,83.9794044051159
"2484","sample-111",100101,83.990587683663
"2485","sample-111",100571,84
"2486","sample-112",1,1.00000000000004
"2487","sample-112",551,50.1950657828134
"2488","sample-112",1101,63.609239466258
"2489","sample-112",1651,70.7789889161807
"2490","sample-112",2201,75.5079808327343
"2491","sample-112",2751,78.9664753721123
"2492","sample-112",3301,81.6487526315455
"2493","sample-112",3851,83.8087444478051
"2494","sample-112",4401,85.59455102468
"2495","sample-112",4951,87.1003686029576
"2496","sample-112",5501,88.389922982486
"2497","sample-112",6051,89.5083345324922
"2498","sample-112",6601,90.488681086389
"2499","sample-112",7151,91.3558871662153
"2500","sample-112",7701,92.129156839536
"2501","sample-112",8251,92.8235623344772
"2502","sample-112",8801,93.4511181698646
"2503","sample-112",9351,94.0215288527706
"2504","sample-112",9901,94.5427224669048
"2505","sample-112",10451,95.021239834518
"2506","sample-112",11001,95.4625238478817
"2507","sample-112",11551,95.8711382776946
"2508","sample-112",12101,96.2509357762208
"2509","sample-112",12651,96.6051886173989
"2510","sample-112",13201,96.9366916561807
"2511","sample-112",13751,97.2478442710784
"2512","sample-112",14301,97.5407161868611
"2513","sample-112",14851,97.8171007898584
"2514","sample-112",15401,98.0785586274373
"2515","sample-112",15951,98.3264531343163
"2516","sample-112",16501,98.5619801465666
"2517","sample-112",17051,98.7861924138247
"2518","sample-112",17601,99.0000200560787
"2519","sample-112",18151,99.2042877129268
"2520","sample-112",18701,99.3997289779263
"2521","sample-112",19251,99.5869985950652
"2522","sample-112",19801,99.7666828022596
"2523","sample-112",20351,99.9393081310171
"2524","sample-112",20901,100.105348919027
"2525","sample-112",21451,100.265233741671
"2526","sample-112",22001,100.419350936169
"2527","sample-112",22551,100.568053358569
"2528","sample-112",23101,100.711662490579
"2529","sample-112",23651,100.850471997381
"2530","sample-112",24201,100.984750814665
"2531","sample-112",24751,101.114745836072
"2532","sample-112",25301,101.240684257428
"2533","sample-112",25851,101.36277562754
"2534","sample-112",26401,101.481213645338
"2535","sample-112",26951,101.596177740109
"2536","sample-112",27501,101.707834462042
