"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"b655345fe452d20c7f666559ddade1a2","k__Bacteria"," p__Firmicutes"," c__Bacilli"," o__Lactobacillales"," f__Aerococcaceae","g__","s__"
"83f9352b55d41f30050134a90ed155a2","k__Bacteria","p__","c__","o__","f__","g__","s__"
"e24b2c69e2ac295873932b3f11fd77d1","k__Bacteria"," p__Actinobacteria"," c__Actinobacteria"," o__Actinomycetales"," f__Microbacteriaceae","g__","s__"
"3544f6787d064133edf7324c645ba6d3","k__Bacteria"," p__Bacteroidetes","c__","o__","f__","g__","s__"
"0510d1228d8182948f36b5f8f7e8fa56","k__Bacteria"," p__Proteobacteria"," c__Betaproteobacteria"," o__Burkholderiales","f__","g__","s__"
"478f979dab136c9b01206a1ac0afaa93","k__Bacteria"," p__Bacteroidetes"," c__Sphingobacteriia"," o__Sphingobacteriales"," f__Sphingobacteriaceae"," g__"," s__"
"ceffd7712e38b8765cb691197b1eb855","k__Bacteria"," p__Bacteroidetes"," c__Sphingobacteriia"," o__Sphingobacteriales"," f__Sphingobacteriaceae"," g__Pedobacter"," s__"
"ca121177e8143f8419ecbeac0cd02662","k__Bacteria"," p__Proteobacteria"," c__Betaproteobacteria"," o__Burkholderiales"," f__"," g__"," s__"
"8e54861ee88447e9a29605fac6b33b3d","k__Bacteria"," p__Actinobacteria"," c__Actinobacteria"," o__Actinomycetales"," f__Intrasporangiaceae"," g__Kytococcus"," s__"
"fe2eea3b200027ead2e68dcb6c8814f7","k__Bacteria"," p__Bacteroidetes"," c__Sphingobacteriia"," o__Sphingobacteriales"," f__Sphingobacteriaceae"," g__Pedobacter"," s__"
"8938ecfc7a91937cb3b72f96da888e05","k__Bacteria"," p__Bacteroidetes","c__","o__","f__","g__","s__"
"028634e348f6df22c742b85553b42587","k__Bacteria"," p__Bacteroidetes"," c__Sphingobacteriia"," o__Sphingobacteriales"," f__Sphingobacteriaceae"," g__"," s__"
"a3e501c9d1bbb6b68ac63c2dc598aab3","k__Bacteria"," p__Bacteroidetes","c__","o__","f__","g__","s__"
"d06796195506750d528ef7cd71b7a876","k__Bacteria"," p__Actinobacteria"," c__Actinobacteria"," o__Actinomycetales"," f__Microbacteriaceae","g__","s__"
"8eb3fbe6821a17898a64bcb58b26ea3f","k__Bacteria"," p__Bacteroidetes"," c__Sphingobacteriia"," o__Sphingobacteriales"," f__Sphingobacteriaceae"," g__"," s__"
"3642df075409589ba3f188f2984eb431","k__Bacteria"," p__Proteobacteria"," c__Gammaproteobacteria"," o__Enterobacteriales"," f__Enterobacteriaceae","g__","s__"
"e32adc55df7378a742b8214c56503b1f","k__Bacteria"," p__Firmicutes"," c__Bacilli"," o__Bacillales"," f__Planococcaceae","g__","s__"
"ad5327800c09cdbb98ed1115f0f03e5c","k__Bacteria"," p__Bacteroidetes"," c__Flavobacteriia"," o__Flavobacteriales"," f__[Weeksellaceae]"," g__Chryseobacterium"," s__"
"e83d43861690e95120ab608f1ff99489","k__Bacteria"," p__Proteobacteria"," c__Gammaproteobacteria"," o__Pseudomonadales"," f__Moraxellaceae"," g__Psychrobacter"," s__"
"a5cd6019ecd4aa20bff9bf2ba9b00a1a","k__Bacteria"," p__Bacteroidetes"," c__Sphingobacteriia"," o__Sphingobacteriales"," f__Sphingobacteriaceae"," g__"," s__"
"d768eea61f0cf3cd5a9f9234af778545","k__Bacteria"," p__Proteobacteria"," c__Gammaproteobacteria"," o__Alteromonadales"," f__Shewanellaceae"," g__Shewanella"," s__"
"d63b88f03f83b83034c58eef2a5e8405","k__Bacteria"," p__Bacteroidetes"," c__[Saprospirae]"," o__[Saprospirales]"," f__Chitinophagaceae"," g__"," s__"
"0f7c20ef454e3750d47f41d5068cbe28","k__Bacteria"," p__Actinobacteria"," c__Actinobacteria"," o__Actinomycetales"," f__Nocardioidaceae","g__","s__"
"b9524c11ae75fe4cfcc3addb419a0c94","k__Bacteria"," p__Gemmatimonadetes"," c__Gemm-3"," o__"," f__"," g__"," s__"
"ec89d5efe1976727b2c57c0865fe91a0","k__Bacteria"," p__Actinobacteria"," c__Actinobacteria"," o__Actinomycetales","f__","g__","s__"
"a3e177bb7d66e89ca61a10ccb2009c2e","k__Bacteria"," p__Firmicutes"," c__Bacilli"," o__Bacillales","f__","g__","s__"
"2b773a956b92fe5d2c10f1a44de38bbe","k__Bacteria"," p__Firmicutes","c__","o__","f__","g__","s__"
"9677a6c9be1bafefdd9554acfd65254c","k__Bacteria"," p__Proteobacteria"," c__Betaproteobacteria"," o__Burkholderiales"," f__Comamonadaceae","g__","s__"
"2db8292961bee7fc0d3f4b53bcee671c","k__Bacteria"," p__Proteobacteria","c__","o__","f__","g__","s__"
"b677918678abd5f90648cc3e550e2c9e","k__Bacteria"," p__Proteobacteria"," c__Betaproteobacteria"," o__Burkholderiales"," f__Comamonadaceae"," g__Comamonas"," s__"
"30a6ca3c853f75e6389c8845c244c4cb","k__Bacteria"," p__Proteobacteria"," c__Betaproteobacteria"," o__Burkholderiales","f__","g__","s__"
"ba89d85105f961ab3cbd9d2966b7c534","k__Bacteria"," p__Bacteroidetes","c__","o__","f__","g__","s__"
"504a4d4b390b973e65e1124e4f0de6de","k__Bacteria"," p__Bacteroidetes"," c__Flavobacteriia"," o__Flavobacteriales"," f__Flavobacteriaceae","g__","s__"
"f790bebd3d0024ea63c296afb069e928","k__Bacteria"," p__Proteobacteria"," c__Alphaproteobacteria"," o__Sphingomonadales"," f__Sphingomonadaceae"," g__Sphingomonas","s__"
"f95d06fe6c70a505ebce4bdaf5374867","k__Bacteria"," p__Proteobacteria"," c__Betaproteobacteria"," o__Burkholderiales"," f__"," g__"," s__"
"ea4d7d619ee4b158c906e140d8a5b6fd","k__Bacteria"," p__Firmicutes"," c__Bacilli"," o__Lactobacillales"," f__Lactobacillaceae"," g__Lactobacillus"," s__zeae"
"eaf0701e6a8e0344918b96df196261ad","k__Bacteria"," p__Proteobacteria"," c__Betaproteobacteria"," o__Burkholderiales"," f__Comamonadaceae"," g__Aquabacterium"," s__"
"b7e886dd894cdd9006ba17136478e1c6","k__Bacteria"," p__Firmicutes"," c__Bacilli"," o__Bacillales"," f__Planococcaceae"," g__"," s__"
"10e16f505915e80a6f0bc83a366f44b8","k__Bacteria"," p__Firmicutes"," c__Bacilli"," o__Lactobacillales"," f__Streptococcaceae"," g__Streptococcus"," s__"
"c4ff12513b6bed63750c79cb64e6d5ab","k__Bacteria"," p__Firmicutes"," c__Bacilli"," o__Bacillales","f__","g__","s__"
"d30f9d90884849a9968decb6f653815c","k__Bacteria"," p__Firmicutes"," c__Bacilli"," o__Bacillales"," f__Planococcaceae","g__","s__"
"9cbaa34c69a5cbd17fccdab33feb4796","k__Bacteria"," p__Firmicutes"," c__Bacilli"," o__Bacillales","f__","g__","s__"
"bbe543de40d3a2b7c0a4d9dc4a5a377e","k__Bacteria"," p__Firmicutes"," c__Bacilli"," o__Bacillales"," f__Planococcaceae"," g__Planomicrobium"," s__"
"4dcffaf7f48d545fa573818a9dff06df","k__Bacteria"," p__Firmicutes"," c__Bacilli"," o__Bacillales","f__","g__","s__"
"30b1293f83e090817cec82e63c349d43","k__Bacteria"," p__Proteobacteria"," c__Betaproteobacteria"," o__Burkholderiales"," f__Comamonadaceae","g__","s__"
"2c9f72525206086fa3f405871e1ec19f","k__Bacteria"," p__Actinobacteria"," c__Actinobacteria"," o__Actinomycetales"," f__Micrococcaceae","g__","s__"
"d94fccc9a283679fc6803456c3a5d5b2","k__Bacteria"," p__Bacteroidetes"," c__Flavobacteriia"," o__Flavobacteriales"," f__Flavobacteriaceae"," g__Aequorivita"," s__"
"f1f65eade17201528ff519ba3df93ee3","k__Bacteria"," p__Proteobacteria"," c__Alphaproteobacteria"," o__Rhodospirillales"," f__Acetobacteraceae"," g__Roseomonas"," s__aquatica"
"7a87f3ae6cb29297708a5b5b07ae3439","k__Bacteria"," p__Proteobacteria"," c__Alphaproteobacteria"," o__Rickettsiales"," f__mitochondria"," g__"," s__"
"29c25d3fa46aafdf7c2de97d5d9c2e6b","k__Bacteria"," p__Firmicutes"," c__Bacilli"," o__Bacillales"," f__[Exiguobacteraceae]"," g__"," s__"
"eb4ae6a6fb1c32772121ccbc2df9da6a","k__Bacteria"," p__Proteobacteria"," c__Betaproteobacteria"," o__Burkholderiales"," f__Oxalobacteraceae","g__","s__"
"2d6e83967b7226c12c26508404680386","k__Bacteria"," p__Firmicutes"," c__Bacilli"," o__Bacillales","f__","g__","s__"
"aa315c602197a37c1d416269293e87d8","k__Bacteria"," p__Bacteroidetes"," c__Sphingobacteriia"," o__Sphingobacteriales"," f__Sphingobacteriaceae"," g__Sphingobacterium"," s__"
"39f74550553adf2aca45ce34a758c2f9","k__Bacteria"," p__Cyanobacteria"," c__Oscillatoriophycideae"," o__Chroococcales"," f__Xenococcaceae"," g__"," s__"
"a33a22335c1ad83762d07bad54c19f93","k__Bacteria"," p__Actinobacteria"," c__Actinobacteria"," o__Actinomycetales"," f__Beutenbergiaceae"," g__"," s__"
"60a49880eb8f12edada39c0f50ce2730","k__Bacteria"," p__Firmicutes"," c__Bacilli"," o__Bacillales"," f__Planococcaceae"," g__"," s__"
"0e54e1e55fc9eabd8638ebd879f5e708","k__Bacteria"," p__Proteobacteria"," c__Gammaproteobacteria"," o__Xanthomonadales"," f__Sinobacteraceae"," g__"," s__"
"07d26a58fe1613ec8dd414759291a624","k__Bacteria"," p__Proteobacteria"," c__Gammaproteobacteria"," o__Legionellales"," f__Coxiellaceae"," g__Aquicella"," s__"
"0c73f90f10bdad1c055d55facdeb5c58","k__Bacteria"," p__Firmicutes"," c__Bacilli"," o__Bacillales"," f__Planococcaceae"," g__Staphylococcus"," s__saprophyticus"
"013aeef860e2a234f9b87944ae32ee72","k__Bacteria","p__","c__","o__","f__","g__","s__"
"71ad6aa476ee21798a2dc4434a063f1f","k__Bacteria"," p__Firmicutes"," c__Bacilli"," o__Lactobacillales","f__","g__","s__"
"fbce07c4ebac42a6b6b32d6de3895e99","k__Bacteria"," p__Proteobacteria"," c__Betaproteobacteria"," o__Burkholderiales"," f__Comamonadaceae"," g__Comamonas"," s__"
"16fe4c5fe4baaa0013b9a8fd9135f9c3","k__Bacteria"," p__Proteobacteria"," c__Betaproteobacteria"," o__Burkholderiales"," f__Comamonadaceae"," g__"," s__"
"a0ace02b47d4e7d70c1baa64ca38951c","k__Bacteria"," p__Firmicutes"," c__Bacilli"," o__Bacillales"," f__Bacillaceae","g__","s__"
"dd385fb0d7eb4737e323f012874c31f5","k__Bacteria"," p__OD1","c__","o__","f__","g__","s__"
"ca1eba36cd969eb20ab2c9fc3b64b57b","k__Bacteria"," p__Bacteroidetes"," c__Flavobacteriia"," o__Flavobacteriales"," f__Flavobacteriaceae"," g__"," s__"
"b6e65d53b900cc7635dac7fc1c91b328","k__Bacteria"," p__Bacteroidetes"," c__Flavobacteriia"," o__Flavobacteriales"," f__[Weeksellaceae]","g__","s__"
"c63ec89868f48f0a5a7ddf86c4b44661","k__Bacteria"," p__Proteobacteria"," c__Betaproteobacteria"," o__Burkholderiales"," f__Oxalobacteraceae"," g__Massilia"," s__niastensis"
"578e1cd81686678750f59c68b9fc2fbf","k__Bacteria"," p__Proteobacteria"," c__Betaproteobacteria"," o__Burkholderiales"," f__Comamonadaceae"," g__"," s__"
"b402ee427115f1c8b75142da2c446723","k__Bacteria"," p__Proteobacteria"," c__Gammaproteobacteria"," o__Enterobacteriales"," f__Enterobacteriaceae","g__","s__"
"91e7e3ddcda774304b8caf592826af7b","k__Bacteria"," p__Proteobacteria"," c__Alphaproteobacteria"," o__Sphingomonadales"," f__Sphingomonadaceae"," g__Sphingomonas"," s__"
"a680b25eba772369e8082f5721250efa","k__Bacteria"," p__Bacteroidetes"," c__Flavobacteriia"," o__Flavobacteriales"," f__Flavobacteriaceae"," g__Flavobacterium"," s__"
"2c48bae5e0f53bb9386fefd74312b2ca","k__Bacteria"," p__Firmicutes"," c__Bacilli"," o__Bacillales","f__","g__","s__"
"d75b9d9572bd97d56f6487efe69c580c","k__Bacteria"," p__Firmicutes"," c__Bacilli"," o__Bacillales","f__","g__","s__"
"7e2c08d39d66197df029420961b9c212","k__Bacteria"," p__Proteobacteria"," c__Betaproteobacteria"," o__Burkholderiales","f__","g__","s__"
"b0aff9f04abffe4fcbf1c8665d3bfc17","k__Bacteria","p__","c__","o__","f__","g__","s__"
"d5364c65879c09d1249fc4c0d784be43","k__Bacteria","p__","c__","o__","f__","g__","s__"
"c8eb06eaa89708d141bede061199fbe1","k__Bacteria"," p__OD1","c__","o__","f__","g__","s__"
"d8cc12e565b664eab85a8cc5c65e5dbe","k__Bacteria"," p__Actinobacteria"," c__Actinobacteria"," o__Actinomycetales"," f__Intrasporangiaceae","g__","s__"
"68eec3bd5b0de4639ea05d275bc30735","k__Bacteria"," p__Firmicutes"," c__Bacilli"," o__Bacillales"," f__Bacillaceae"," g__Geobacillus","s__"
"6b6dd6000d592b327ec4a2c70429b8b7","k__Bacteria"," p__Chloroflexi"," c__Thermomicrobia"," o__JG30-KF-CM45"," f__"," g__"," s__"
"44f91aa721acf0a8b7390d5d89a9461d","k__Bacteria"," p__Proteobacteria"," c__Betaproteobacteria"," o__Burkholderiales"," f__Comamonadaceae","g__","s__"
"d3e7bb209efb3c747723eb7d3a3f9b6d","k__Bacteria"," p__Proteobacteria"," c__Gammaproteobacteria"," o__Enterobacteriales"," f__Enterobacteriaceae","g__","s__"
"b553308a7837572dbfc0a1f702aa2e66","k__Bacteria"," p__Proteobacteria"," c__Gammaproteobacteria"," o__Xanthomonadales"," f__Xanthomonadaceae"," g__Pseudoxanthomonas","s__"
"e8d69943dc7e3131be82914c02699f5f","k__Bacteria"," p__Bacteroidetes"," c__[Saprospirae]"," o__[Saprospirales]"," f__Chitinophagaceae","g__","s__"
"33d5a07c7e5571a22769c675e9443131","k__Bacteria"," p__Proteobacteria"," c__Gammaproteobacteria"," o__Pseudomonadales"," f__Pseudomonadaceae","g__","s__"
"fa3dec6a71c5a559152959666d3ba3aa","k__Bacteria"," p__Actinobacteria"," c__Actinobacteria"," o__Actinomycetales"," f__Microbacteriaceae","g__","s__"
"1305d82a7ea8124e1639b4c7ec7a01a0","k__Bacteria"," p__Actinobacteria"," c__Actinobacteria"," o__Actinomycetales"," f__Micrococcaceae","g__","s__"
"e42a22f25c46019085387d7b9cf14d62","k__Bacteria"," p__Actinobacteria"," c__Actinobacteria"," o__Actinomycetales"," f__Dermacoccaceae"," g__Dermacoccus"," s__"
"7f9b5cd472f884f0f76c0c73a2d718a1","k__Bacteria"," p__Proteobacteria"," c__Gammaproteobacteria"," o__Aeromonadales"," f__Aeromonadaceae"," g__"," s__"
"cbb65687908a0415204151b8f07511f4","k__Bacteria"," p__Firmicutes"," c__Bacilli"," o__Bacillales"," f__Bacillaceae","g__","s__"
"ec3156a9e06416dd021121d1cf291428","k__Bacteria"," p__Proteobacteria"," c__Betaproteobacteria","o__","f__","g__","s__"
"31d366e24fb49c90eacbb26856b66072","k__Bacteria","p__","c__","o__","f__","g__","s__"
"52e06bb6954a5c7375f2dbd127f86fbb","k__Bacteria"," p__Actinobacteria"," c__Actinobacteria"," o__Actinomycetales","f__","g__","s__"
"7f62a8d769af99424ba13312f14a9dbb","k__Bacteria"," p__Firmicutes"," c__Bacilli"," o__Lactobacillales"," f__Streptococcaceae"," g__Streptococcus"," s__"
"bfce65ae670464228cd2515a828145eb","k__Bacteria","p__","c__","o__","f__","g__","s__"
"b5d9783f911df46b7c560af5bbe4d565","k__Bacteria"," p__Proteobacteria"," c__Betaproteobacteria"," o__Burkholderiales","f__","g__","s__"
"0fa1b4d846667cbf5905cf2bcd59e49e","k__Bacteria"," p__Actinobacteria"," c__Actinobacteria"," o__Actinomycetales"," f__Corynebacteriaceae"," g__Corynebacterium"," s__"
"4c9e62a7b031108f6ba10efda98adee3","k__Bacteria"," p__Firmicutes"," c__Bacilli"," o__Lactobacillales"," f__Streptococcaceae"," g__Lactococcus"," s__"
"44a19da329f5be35cc5d9408bd903dcd","k__Bacteria"," p__Proteobacteria"," c__Gammaproteobacteria"," o__Xanthomonadales"," f__Xanthomonadaceae"," g__Luteimonas"," s__"
"d93605750b7cefd5cf8fa94465be8f59","k__Bacteria"," p__Firmicutes"," c__Bacilli"," o__Lactobacillales"," f__Aerococcaceae","g__","s__"
"7d83c5077c7a377ceaa6dd9eb8ebb959","k__Bacteria"," p__Firmicutes"," c__Bacilli"," o__Lactobacillales"," f__Streptococcaceae"," g__Streptococcus"," s__"
"e6904bd96a86ca6518b2979e068a719c","k__Bacteria","p__","c__","o__","f__","g__","s__"
"a6abc7c3a3c054f16e3394032e7b43ea","k__Bacteria"," p__Actinobacteria"," c__Actinobacteria"," o__Actinomycetales","f__","g__","s__"
"e8b7bdfc7a82da2e9119294275dd491f","k__Bacteria"," p__Firmicutes"," c__Bacilli"," o__Bacillales","f__","g__","s__"
"d490c5cfcac54293ecd305c2560175de","k__Bacteria"," p__Chloroflexi"," c__Thermomicrobia"," o__JG30-KF-CM45"," f__"," g__"," s__"
"09a72d854787db8d21b3439632e2a5de","k__Bacteria"," p__Verrucomicrobia"," c__[Spartobacteria]"," o__[Chthoniobacterales]"," f__[Chthoniobacteraceae]"," g__Candidatus Xiphinematobacter"," s__"
"eadb9d22e92b4fcf8af0c9006fc647d9","k__Bacteria"," p__Bacteroidetes"," c__Cytophagia"," o__Cytophagales"," f__Cytophagaceae"," g__Spirosoma"," s__"
"adca5eb49bbd38bb0b4d70ea4d5efb85","k__Bacteria"," p__Firmicutes"," c__Bacilli"," o__Lactobacillales"," f__Streptococcaceae"," g__Lactococcus"," s__"
"d6fbd6f3cfb4528a5f39b9fe7ae80909","k__Bacteria"," p__Actinobacteria"," c__Actinobacteria"," o__Actinomycetales","f__","g__","s__"
"227a642a4ae2452b788e1b806c34e4b7","k__Bacteria"," p__Proteobacteria"," c__Betaproteobacteria"," o__Burkholderiales"," f__Alcaligenaceae","g__","s__"
"e37fe67393e7d6ff8d3ee45052108898","k__Bacteria"," p__Proteobacteria"," c__Gammaproteobacteria"," o__Aeromonadales"," f__Aeromonadaceae","g__","s__"
"ed89b8c3ce1c12bc35631d184f0ceb9c","k__Bacteria"," p__Actinobacteria"," c__Actinobacteria"," o__Actinomycetales"," f__Microbacteriaceae"," g__Leucobacter"," s__"
"56931fb609ad6675c7377d7b0c6acdd3","k__Bacteria"," p__Proteobacteria"," c__Betaproteobacteria"," o__Burkholderiales"," f__Comamonadaceae"," g__"," s__"
"f4188740cda09015d2f2a57d6aece9e5","k__Bacteria"," p__Firmicutes"," c__Bacilli"," o__Bacillales","f__","g__","s__"
"9820e5bbdc78f2613a1e51e3cacaed7a","k__Bacteria"," p__Proteobacteria"," c__Gammaproteobacteria","o__","f__","g__","s__"
"e91ef17b2fa46bc4f1feef286d5a287f","k__Bacteria"," p__Bacteroidetes"," c__Flavobacteriia"," o__Flavobacteriales"," f__[Weeksellaceae]"," g__Chryseobacterium"," s__"
"b75221757cc0b35c43348ceb0ff47330","k__Bacteria"," p__Bacteroidetes"," c__Flavobacteriia"," o__Flavobacteriales"," f__[Weeksellaceae]"," g__Cloacibacterium"," s__"
"9620160c6127bac96dc6b6dc1d880027","k__Bacteria"," p__Proteobacteria"," c__Gammaproteobacteria","o__","f__","g__","s__"
"dfd2e74f66ae2ff71642f8585d9662ee","k__Bacteria"," p__Proteobacteria"," c__Gammaproteobacteria"," o__Enterobacteriales"," f__Enterobacteriaceae","g__","s__"
"04a627cfbee9871cd84edec93a3c9354","k__Bacteria"," p__Proteobacteria"," c__Gammaproteobacteria"," o__Enterobacteriales"," f__Enterobacteriaceae","g__","s__"
"ebb78402005093443d12f9f942ba90c3","k__Bacteria"," p__Proteobacteria"," c__Gammaproteobacteria"," o__Enterobacteriales"," f__Enterobacteriaceae","g__","s__"
"ff0e0156dae03a5781a31ebf67a358dd","k__Bacteria"," p__Firmicutes"," c__Bacilli"," o__Bacillales"," f__Bacillaceae","g__","s__"
"500f4c210962722c5b068f6ff2524cf2","k__Bacteria"," p__Actinobacteria"," c__Actinobacteria"," o__Actinomycetales"," f__Corynebacteriaceae"," g__Corynebacterium"," s__"
"09a6e810f2413b1e3efffb59b81bf847","k__Bacteria"," p__Bacteroidetes"," c__Bacteroidia"," o__Bacteroidales"," f__Prevotellaceae"," g__Prevotella"," s__"
"01c0fdf2bfa9d04e45fe902f81fed962","k__Bacteria"," p__Proteobacteria"," c__Gammaproteobacteria"," o__Enterobacteriales"," f__Enterobacteriaceae","g__","s__"
"6b951681698977e2caa16d648da657e8","k__Bacteria"," p__Proteobacteria"," c__Gammaproteobacteria"," o__Xanthomonadales"," f__Sinobacteraceae"," g__"," s__"
"570ed9968e31cbb071384010601469a1","k__Bacteria"," p__Actinobacteria"," c__Actinobacteria"," o__Actinomycetales"," f__Corynebacteriaceae"," g__Corynebacterium"," s__"
"266115d1b8efda5768d071f85c2f28bc","k__Bacteria"," p__Proteobacteria"," c__Betaproteobacteria"," o__Burkholderiales"," f__Oxalobacteraceae","g__","s__"
"6ad09474898d6c9d06666aff2eded949","k__Bacteria"," p__Proteobacteria"," c__Betaproteobacteria"," o__Rhodocyclales"," f__Rhodocyclaceae","g__","s__"
"847e39b9cea9924892c63e30d1f15c12","k__Bacteria"," p__Proteobacteria"," c__Gammaproteobacteria","o__","f__","g__","s__"
"a5ed5f38a4514b3c2c194fae020ab583","k__Bacteria"," p__Proteobacteria"," c__Betaproteobacteria","o__","f__","g__","s__"
"81565388fd4cd551ebee75e20b338cae","k__Bacteria"," p__Actinobacteria"," c__Actinobacteria"," o__Actinomycetales","f__","g__","s__"
"369fe635f7a21085ebabfc97ce054a2b","k__Bacteria"," p__Proteobacteria"," c__Gammaproteobacteria","o__","f__","g__","s__"
"500d530e80474f2a0691169878f6f0b8","k__Bacteria"," p__Proteobacteria"," c__Betaproteobacteria","o__","f__","g__","s__"
"3fb781ee9419f5de1fc94b13e4423b76","k__Bacteria"," p__Bacteroidetes"," c__[Saprospirae]"," o__[Saprospirales]","f__","g__","s__"
"2c1c9b8fb17a4f8ffc01a8a80a9aa8b2","k__Bacteria"," p__Proteobacteria"," c__Betaproteobacteria"," o__Burkholderiales","f__","g__","s__"
"93a8820f1da98c907e39bdd87520e2f0","k__Bacteria"," p__Proteobacteria"," c__Betaproteobacteria"," o__Burkholderiales"," f__Comamonadaceae","g__","s__"
"32b7f41758bd4a5764dc71e403da18ce","k__Bacteria"," p__Proteobacteria"," c__Betaproteobacteria","o__","f__","g__","s__"
"c8ba2ba0282bd3547c7a3ac562b8fef0","k__Bacteria"," p__Proteobacteria"," c__Betaproteobacteria"," o__Burkholderiales","f__","g__","s__"
"0309ce04c80e1dec8262dea611c9a859","k__Bacteria"," p__Proteobacteria"," c__Gammaproteobacteria"," o__Pseudomonadales"," f__Pseudomonadaceae","g__","s__"
"b91634fe7830a420c9e0f56771b9f2cc","k__Bacteria"," p__Firmicutes"," c__Bacilli"," o__Lactobacillales"," f__Streptococcaceae"," g__Lactococcus"," s__"
"6c8d2b1ab723d5f00352844efdbde2ae","k__Bacteria"," p__Proteobacteria"," c__Betaproteobacteria","o__","f__","g__","s__"
"e448859dbbee8121d488ac044e9cbd24","k__Bacteria"," p__Proteobacteria"," c__Gammaproteobacteria"," o__Pseudomonadales"," f__Moraxellaceae"," g__"," s__"
"b65038d91bd665df536a67c1411945d6","k__Bacteria"," p__Proteobacteria"," c__Betaproteobacteria"," o__Burkholderiales"," f__Comamonadaceae","g__","s__"
"d938768c91e6b71fd320333d44b720b0","k__Bacteria"," p__Proteobacteria"," c__Gammaproteobacteria","o__","f__","g__","s__"
"7c952f0c30d61f7766b90c8beaa5a5ea","k__Bacteria"," p__Firmicutes"," c__Bacilli"," o__Lactobacillales"," f__Streptococcaceae"," g__Streptococcus"," s__"
"7b6a2b303d52207abe59308665365864","k__Bacteria"," p__Firmicutes"," c__Bacilli"," o__Bacillales","f__","g__","s__"
"2f2288fabf9f8c1cf319c182e9d88b89","k__Bacteria"," p__Actinobacteria"," c__Actinobacteria"," o__Actinomycetales"," f__Intrasporangiaceae"," g__Kytococcus"," s__"
"d262d827bc5ee4f65b884af79fe01018","k__Bacteria"," p__Firmicutes"," c__Bacilli"," o__Bacillales"," f__Planococcaceae","g__","s__"
"1b59bf70a54a8608195fdd849ac81c28","k__Bacteria"," p__Firmicutes"," c__Bacilli"," o__Bacillales","f__","g__","s__"
"481d20ef0fec4b47a2c548528eb6d8a6","k__Bacteria"," p__Actinobacteria"," c__Actinobacteria"," o__Actinomycetales","f__","g__","s__"
"e50b5ecaec8eddfc3dcbcf7bba71b837","k__Bacteria"," p__Proteobacteria"," c__Betaproteobacteria"," o__Burkholderiales"," f__Comamonadaceae","g__","s__"
"734f7b52eebb28d8300c0ea072f0e215","k__Bacteria"," p__Proteobacteria"," c__Gammaproteobacteria"," o__Pseudomonadales"," f__Pseudomonadaceae","g__","s__"
"227bd53b57da40d200bbad202d490d4d","k__Bacteria"," p__Actinobacteria"," c__Actinobacteria"," o__Actinomycetales","f__","g__","s__"
"b1fa0234b3c48b21592a74aa5a8d5fbf","k__Bacteria"," p__Actinobacteria"," c__Actinobacteria"," o__Actinomycetales"," f__Sanguibacteraceae"," g__Sanguibacter"," s__"
"0c0b954bbb73a7475eff31feb54ef9fb","k__Bacteria"," p__Firmicutes"," c__Bacilli"," o__Lactobacillales","f__","g__","s__"
"81b67ea3c48b30217edfa78eeec339a1","k__Bacteria"," p__Actinobacteria"," c__Actinobacteria"," o__Actinomycetales"," f__Microbacteriaceae"," g__Microbacterium"," s__"
"88cea29e2fb18dbfa6d1a961976d4825","k__Bacteria"," p__Proteobacteria","c__","o__","f__","g__","s__"
"d7c9ba60d58691a3f99ba9aeccccda19","k__Bacteria"," p__Bacteroidetes"," c__Cytophagia"," o__Cytophagales","f__","g__","s__"
"84884b0f78d91f47b232a114c9ba364d","k__Bacteria"," p__Firmicutes"," c__Bacilli"," o__Lactobacillales"," f__Lactobacillaceae"," g__"," s__"
"ae43dcf31d3ef17e1eb22ae6954d49b0","k__Bacteria"," p__Proteobacteria"," c__Betaproteobacteria"," o__Burkholderiales"," f__Comamonadaceae","g__","s__"
"bfa6364e642fc42dd179e0bbd4bfff1f","k__Bacteria"," p__Actinobacteria"," c__Actinobacteria"," o__Actinomycetales"," f__Sanguibacteraceae","g__","s__"
"0dc86ce42f4e6b607f1f9d7dab93b2df","k__Bacteria"," p__Firmicutes"," c__Bacilli"," o__Lactobacillales"," f__Streptococcaceae"," g__Streptococcus"," s__"
"9e63bea9bb1e730d7a766f80baa8b129","k__Bacteria"," p__Proteobacteria"," c__Betaproteobacteria"," o__Burkholderiales","f__","g__","s__"
"b95072946c88dbe95b59b52edaf1d3f2","k__Bacteria"," p__Proteobacteria"," c__Betaproteobacteria"," o__Burkholderiales","f__","g__","s__"
"8bc96d52ca0245afe6243d77637aa754","k__Bacteria"," p__Actinobacteria"," c__Actinobacteria"," o__Actinomycetales"," f__Corynebacteriaceae"," g__Corynebacterium"," s__"
"00c246bbc0126c20cb42bc3d276952f0","k__Bacteria"," p__Actinobacteria"," c__Actinobacteria"," o__Actinomycetales"," f__Corynebacteriaceae"," g__Corynebacterium"," s__"
"eec40fcc49f6c3a4d6b901eb1d7fc8b2","k__Bacteria"," p__Actinobacteria"," c__Actinobacteria"," o__Actinomycetales"," f__Microbacteriaceae","g__","s__"
"e2df6af0b45c8cba8291babebb226d8a","k__Bacteria"," p__Actinobacteria"," c__Actinobacteria"," o__Actinomycetales"," f__Microbacteriaceae","g__","s__"
