"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"1f5b8e8cc8aac22cfa0bc6d86a8a5131","k__Bacteria"," p__Chloroflexi"," c__Anaerolineae"," o__Ardenscatenales"," f__Ardenscatenaceae"," g__Ardenscatena"," s__"
"261e9465d3493f30cd083a9d56f601a5","k__Bacteria"," p__Firmicutes"," c__Clostridia"," o__Clostridiales"," f__Lachnospiraceae","g__","s__"
"28a13f32c761a529fd39bd5087fb6a2a","k__Bacteria"," p__Proteobacteria"," c__Alphaproteobacteria"," o__Rhizobiales"," f__Bradyrhizobiaceae"," g__Bosea"," s__genosp."
"2f8d61d8cb0034f08f7aa048f5cde87e","k__Bacteria"," p__Bacteroidetes"," c__Bacteroidia"," o__Bacteroidales"," f__Porphyromonadaceae"," g__Parabacteroides"," s__distasonis"
"494c31280990b6769a3fe503e4a72b5e","k__Bacteria"," p__Firmicutes"," c__Clostridia"," o__Clostridiales"," f__Clostridiaceae"," g__Oxobacter"," s__"
"71ff178a2ab52172d0f82ac72d719154","k__Bacteria"," p__Proteobacteria"," c__Gammaproteobacteria"," o__Enterobacteriales"," f__Enterobacteriaceae"," g__Buchnera"," s__"
"7c70c1871620fe7c5cda2d6357197e59","k__Bacteria"," p__Firmicutes"," c__Clostridia"," o__Clostridiales"," f__Ruminococcaceae"," g__Oscillospira"," s__"
"81ed40fc914b8b64ba79ef70f356af5e","k__Bacteria"," p__Cyanobacteria"," c__4C0d-2"," o__MLE1-12"," f__"," g__"," s__"
"8200e32ba44638d7a97273e0fb5dc749","k__Bacteria"," p__Firmicutes"," c__Bacilli"," o__Bacillales"," f__Bacillaceae","g__","s__"
"a32576141381dc6bab3993ed478bc09e","k__Bacteria"," p__Firmicutes"," c__Bacilli"," o__Bacillales"," f__Alicyclobacillaceae"," g__Alicyclobacillus"," s__"
"a79c91ee940f7f1a7d68c1a59521c7ac","k__Bacteria"," p__Proteobacteria"," c__Betaproteobacteria"," o__Burkholderiales"," f__Alcaligenaceae","g__","s__"
"b82eab9c56fc408869689afa693da1ed","k__Bacteria"," p__Firmicutes"," c__Bacilli"," o__Bacillales"," f__Bacillaceae"," g__Bacillus","s__"
"bba0798f0403e5bc8e47440379f7b5c0","k__Bacteria"," p__Firmicutes"," c__Bacilli"," o__Bacillales"," f__Planococcaceae","g__","s__"
"fc08bd2f03e11a3fceb9fb8c4adcdc76","k__Bacteria"," p__Bacteroidetes"," c__Flavobacteriia"," o__Flavobacteriales"," f__Flavobacteriaceae"," g__Flavobacterium"," s__"
"02c4e3b9ecd6f7d6ce9784c42efe99d5","k__Bacteria"," p__Bacteroidetes"," c__Sphingobacteriia"," o__Sphingobacteriales"," f__Sphingobacteriaceae"," g__"," s__"
"0b14d8e2dc0ed39c7c7ef5c6bc5003d8","k__Bacteria"," p__Verrucomicrobia"," c__Verrucomicrobiae"," o__Verrucomicrobiales"," f__Verrucomicrobiaceae"," g__"," s__"
"29da828a22fc81fb0002bac15b6e6ab0","k__Bacteria"," p__Proteobacteria"," c__Alphaproteobacteria"," o__Rhizobiales"," f__Xanthobacteraceae"," g__Xanthobacter"," s__"
"30f439683bf5ec647cb007e56163b999","k__Bacteria"," p__Proteobacteria"," c__Betaproteobacteria"," o__Burkholderiales","f__","g__","s__"
"37df22b6427916c36e3c323bfa49ee49","k__Bacteria"," p__Proteobacteria"," c__Gammaproteobacteria"," o__Pseudomonadales"," f__Pseudomonadaceae"," g__Azomonas"," s__"
"59b73b6cb211c54b7c2c52af98972e55","k__Bacteria","p__","c__","o__","f__","g__","s__"
"725f7bca6dd60e489ae749d73a5f249a","k__Bacteria"," p__Proteobacteria"," c__Alphaproteobacteria"," o__Rhodospirillales"," f__Acetobacteraceae"," g__"," s__"
"81631f1493d7fb96c5c7e252372dd4d9","k__Bacteria"," p__Actinobacteria"," c__Actinobacteria"," o__Actinomycetales"," f__Nocardioidaceae"," g__Pimelobacter"," s__"
"8810ee5decc0c62eae94fec2462119f2","k__Bacteria"," p__Firmicutes"," c__Bacilli"," o__Bacillales"," f__Paenibacillaceae"," g__Saccharibacillus"," s__kuerlensis"
"a660e30f7ef1dafe191231c021a547fe","k__Bacteria"," p__Cyanobacteria"," c__Chloroplast"," o__Chlorophyta"," f__"," g__"," s__"
"a8e1d3f7ca5f67ff439f46fa523c6fdb","k__Bacteria"," p__OD1","c__","o__","f__","g__","s__"
"c39a8b398e21caf9e2c5908761d7a645","k__Bacteria"," p__Proteobacteria"," c__Betaproteobacteria"," o__Burkholderiales"," f__Comamonadaceae"," g__Azohydromonas"," s__"
"cb83670d2e7eb93f3011134a4e47c029","k__Bacteria"," p__Acidobacteria"," c__Acidobacteriia"," o__Acidobacteriales"," f__Acidobacteriaceae"," g__"," s__"
"d067a6454b9460b7673eb788fba18f7d","k__Bacteria"," p__Firmicutes"," c__Clostridia"," o__Clostridiales","f__","g__","s__"
"d378f39c7ca4300260e6fac03e954ace","k__Bacteria"," p__Actinobacteria"," c__Actinobacteria"," o__Actinomycetales"," f__Geodermatophilaceae","g__","s__"
"de9a5c191639405ff2eb229d61364951","k__Bacteria"," p__Proteobacteria"," c__Alphaproteobacteria"," o__Rhodobacterales"," f__Rhodobacteraceae","g__","s__"
"e617d7aeef4189ec2d48dada6298d872","k__Bacteria"," p__Proteobacteria"," c__Alphaproteobacteria"," o__Rhizobiales"," f__Methylobacteriaceae"," g__"," s__"
"ecc8ad422c19559afc5852767d688ec7","k__Bacteria","p__","c__","o__","f__","g__","s__"
"f58acb0d656c790fed8be8d47c12b865","k__Bacteria"," p__Proteobacteria"," c__Gammaproteobacteria"," o__Alteromonadales"," f__Shewanellaceae"," g__Shewanella"," s__"
"f6580709a6f1712973ba98f922bc882d","k__Bacteria"," p__Proteobacteria"," c__Alphaproteobacteria"," o__Rickettsiales"," f__mitochondria","g__","s__"
"f7f5b76550323135a3ebfa3d810412ba","k__Bacteria"," p__Proteobacteria"," c__Alphaproteobacteria"," o__Rhizobiales"," f__Phyllobacteriaceae"," g__Phyllobacterium"," s__"
"fc04ed1d2f1f3d665ba54196bfd48315","k__Bacteria"," p__Proteobacteria"," c__Gammaproteobacteria"," o__Vibrionales"," f__Vibrionaceae"," g__Vibrio"," s__metschnikovii"
"fc7e8cf6d37952a6861e8a68b410f612","k__Bacteria"," p__Actinobacteria"," c__Acidimicrobiia"," o__Acidimicrobiales"," f__"," g__"," s__"
"0119882e475ed9c48eeaae595d4cf4eb","k__Bacteria"," p__Acidobacteria"," c__[Chloracidobacteria]"," o__RB41"," f__Ellin6075"," g__"," s__"
"0e298eca7fa13091b453e71f39a57e97","k__Bacteria","p__","c__","o__","f__","g__","s__"
"1dd212c7282ac4f8aed5d0914c72ef47","k__Bacteria"," p__Proteobacteria"," c__Gammaproteobacteria"," o__Xanthomonadales"," f__Xanthomonadaceae"," g__Pseudoxanthomonas"," s__yeongjuensis"
"2bf6c0e215c4c99d56bb15528ad1acd7","k__Bacteria"," p__Proteobacteria"," c__Alphaproteobacteria"," o__Rhodospirillales"," f__Acetobacteraceae"," g__Roseomonas"," s__massiliensis"
"401fe568d2ebd87006fac855bda23fab","k__Bacteria"," p__Bacteroidetes"," c__Cytophagia"," o__Cytophagales"," f__Cytophagaceae"," g__Dyadobacter"," s__"
"49d4b7fc67aed6a6c15b45b14ec2d0bd","k__Bacteria"," p__Proteobacteria"," c__Betaproteobacteria"," o__Burkholderiales"," f__Burkholderiaceae"," g__Lautropia"," s__"
"53e85b0cdc206ce016fc813590cb1b93","k__Bacteria"," p__Proteobacteria"," c__Alphaproteobacteria"," o__Sphingomonadales"," f__Sphingomonadaceae"," g__Sphingobium"," s__"
"540b43ac03abdce762486cfeddc868a2","k__Bacteria"," p__Bacteroidetes"," c__Bacteroidia"," o__Bacteroidales"," f__[Paraprevotellaceae]"," g__[Prevotella]"," s__"
"558398a60c0575adf30b53d2ead06e5a","k__Bacteria"," p__TM7"," c__TM7-3"," o__EW055"," f__"," g__"," s__"
"5a43f1817524f00d3734c787c0ddb69a","k__Bacteria"," p__Bacteroidetes"," c__Bacteroidia"," o__Bacteroidales"," f__BS11"," g__"," s__"
"90fd368bde8f51f49dd39888506375f8","k__Bacteria"," p__Actinobacteria"," c__Actinobacteria"," o__Actinomycetales"," f__Micromonosporaceae"," g__Pilimelia"," s__"
"93dd1dc1d876f2b4621bc1aa5277e5ac","k__Bacteria"," p__Firmicutes"," c__Clostridia"," o__Clostridiales","f__","g__","s__"
"976c0f95d6de05059e78971301e249ee","k__Bacteria"," p__Proteobacteria"," c__Alphaproteobacteria"," o__Rhizobiales","f__","g__","s__"
"9bc3f02495306036958fdecac37c9cd8","k__Bacteria"," p__Bacteroidetes"," c__Bacteroidia"," o__Bacteroidales"," f__Bacteroidaceae"," g__Bacteroides"," s__"
"a3e37657d64fc67e426f3eeb7c4937ad","k__Bacteria"," p__Firmicutes"," c__Bacilli"," o__Bacillales","f__","g__","s__"
"ab523d24d91eecbfaecb23a004d29d7f","k__Bacteria"," p__Tenericutes"," c__Mollicutes"," o__RF39"," f__"," g__"," s__"
"af6f942e9d1da00cb59559233a459db2","k__Bacteria"," p__Proteobacteria"," c__Alphaproteobacteria","o__","f__","g__","s__"
"d03f083cc532809264ba748bbf7b5509","k__Bacteria"," p__Actinobacteria"," c__Actinobacteria"," o__Actinomycetales"," f__Cellulomonadaceae"," g__Cellulomonas","s__"
"d7cf5e301840f4ef90f3debf26b50ab2","k__Bacteria"," p__Proteobacteria"," c__Gammaproteobacteria"," o__Xanthomonadales"," f__Sinobacteraceae"," g__"," s__"
"d8bfcbc05f2655834773510f07faa4af","k__Bacteria"," p__Firmicutes"," c__Bacilli"," o__Lactobacillales"," f__Enterococcaceae"," g__Vagococcus"," s__"
"df079befb7da38381c98ef810d628413","k__Bacteria"," p__Firmicutes"," c__Clostridia"," o__Clostridiales"," f__Ruminococcaceae"," g__"," s__"
"03d44ced56c4788870f5ceb8b99616fa","k__Bacteria"," p__Actinobacteria"," c__Actinobacteria"," o__Actinomycetales"," f__Pseudonocardiaceae"," g__Pseudonocardia"," s__"
"0fd805ab813412dca6f7acca5dbc8074","k__Bacteria"," p__Proteobacteria"," c__Gammaproteobacteria"," o__Xanthomonadales"," f__Xanthomonadaceae"," g__Pseudoxanthomonas"," s__kaohsiungensis"
"11814e32a94074caecacd16d9838e9f4","k__Bacteria"," p__Firmicutes"," c__Clostridia"," o__Clostridiales"," f__Ruminococcaceae"," g__Butyricicoccus"," s__pullicaecorum"
"20f489b540ee01f3cc61154fffe823e8","k__Bacteria"," p__Proteobacteria"," c__Gammaproteobacteria"," o__Xanthomonadales"," f__Xanthomonadaceae"," g__"," s__"
"21e0b99961af3cab88a12ce3bc0fd922","k__Bacteria"," p__Firmicutes"," c__Bacilli"," o__Lactobacillales"," f__Streptococcaceae"," g__Streptococcus"," s__"
"29fac6a25522221787431e46ed4e06c9","k__Bacteria"," p__Firmicutes"," c__Clostridia"," o__Clostridiales","f__","g__","s__"
"2c0a4a031fbfbe1941c3de986abbfa99","k__Bacteria"," p__Bacteroidetes"," c__Sphingobacteriia"," o__Sphingobacteriales"," f__Sphingobacteriaceae"," g__"," s__"
"467bfdfd1055654b33639e3eff36dde1","k__Bacteria"," p__Proteobacteria"," c__Gammaproteobacteria"," o__Xanthomonadales"," f__Xanthomonadaceae"," g__Lysobacter"," s__"
"47f98022cc8d8d954aad2a0bf6018b9e","k__Bacteria"," p__Proteobacteria"," c__Betaproteobacteria"," o__Burkholderiales","f__","g__","s__"
"4875234b207708748b44d6d9d0cd8c00","k__Bacteria"," p__TM7"," c__TM7-3"," o__"," f__"," g__"," s__"
"4a127647ee64adb422a6275308c3fcd3","k__Bacteria"," p__Firmicutes"," c__Bacilli"," o__Lactobacillales"," f__Carnobacteriaceae"," g__Desemzia"," s__"
"5df88f2594770f693b217fe4ce49637f","k__Bacteria"," p__Proteobacteria"," c__Betaproteobacteria"," o__Burkholderiales"," f__Comamonadaceae","g__","s__"
"68d223ca1f68c30b4545efcbb5a80f8c","k__Bacteria"," p__Verrucomicrobia"," c__Opitutae"," o__Opitutales"," f__Opitutaceae"," g__"," s__"
"840a616f86157eeb1788cd45cc0544f6","k__Bacteria"," p__Tenericutes"," c__Mollicutes"," o__RF39"," f__"," g__"," s__"
"852fc7c395a330fb82dbcc979eec9333","k__Bacteria"," p__Bacteroidetes"," c__Bacteroidia"," o__Bacteroidales"," f__S24-7"," g__"," s__"
"9604a242472aa47aff4d08db054a2dac","k__Bacteria"," p__Firmicutes"," c__Bacilli"," o__Lactobacillales"," f__Aerococcaceae"," g__Marinilactibacillus"," s__psychrotolerans"
"99178c736cb3c50f75d017397f07fe44","k__Bacteria"," p__Firmicutes"," c__Clostridia"," o__Clostridiales"," f__Clostridiaceae"," g__Clostridium","s__"
"9e689fced80ae9c2b15271097bbe5fb5","k__Bacteria"," p__Bacteroidetes"," c__Cytophagia"," o__Cytophagales"," f__Cytophagaceae"," g__Sporocytophaga"," s__"
"ac75f4618ec92d08d810ae8005ca993d","k__Bacteria"," p__Proteobacteria"," c__Gammaproteobacteria"," o__Alteromonadales"," f__HTCC2188"," g__HTCC"," s__"
"b335cacbc7c9be2ba2dbf4c9f26c5641","k__Bacteria"," p__Chloroflexi"," c__Gitt-GS-136"," o__"," f__"," g__"," s__"
"b51a4907351a572d26ddefaf131fe5a2","k__Bacteria"," p__Actinobacteria"," c__Acidimicrobiia"," o__Acidimicrobiales"," f__"," g__"," s__"
"bbd4f9a0f3f206b0b5961ab4ac5acdfc","k__Bacteria"," p__Actinobacteria"," c__Actinobacteria"," o__Actinomycetales"," f__Gordoniaceae"," g__Gordonia"," s__"
"d3292e47284defeaf507081807da5b1e","k__Bacteria"," p__Firmicutes"," c__Clostridia"," o__Clostridiales"," f__Ruminococcaceae","g__","s__"
"d59aa19653e2992aef160dd804068ee1","k__Bacteria"," p__Proteobacteria"," c__Gammaproteobacteria"," o__Pseudomonadales"," f__Moraxellaceae"," g__Acinetobacter"," s__guillouiae"
"d6909a651abbc2ecfc23886a9c11e7e8","k__Bacteria"," p__Firmicutes"," c__Clostridia"," o__Clostridiales"," f__Ruminococcaceae"," g__"," s__"
"d7c5e6603b48188e482f12b55083f09f","k__Bacteria"," p__Actinobacteria"," c__Actinobacteria"," o__Actinomycetales"," f__Nocardioidaceae","g__","s__"
"e1c274a59837ec5db95e2609398ee569","k__Bacteria"," p__Proteobacteria"," c__Betaproteobacteria"," o__Burkholderiales"," f__Oxalobacteraceae","g__","s__"
"e67f1f9487cbc76dd378cc1c32f5006d","k__Bacteria"," p__Actinobacteria"," c__Actinobacteria"," o__Actinomycetales"," f__Micromonosporaceae","g__","s__"
"e6ccca628095f306e892c886384b7471","k__Bacteria"," p__Proteobacteria"," c__Gammaproteobacteria"," o__Pseudomonadales"," f__Moraxellaceae"," g__Psychrobacter","s__"
"eaf90d970b6002767f7960e77eab45d7","k__Bacteria"," p__Firmicutes"," c__Clostridia"," o__Clostridiales"," f__Clostridiaceae"," g__"," s__"
"f044d45981562748150b8f6bc8169a2c","k__Bacteria"," p__Firmicutes"," c__Erysipelotrichi"," o__Erysipelotrichales"," f__Erysipelotrichaceae"," g__Coprobacillus"," s__"
"f75be26e7ff0d4fda55b226e0341aa45","k__Bacteria"," p__Firmicutes"," c__Bacilli"," o__Lactobacillales"," f__Lactobacillaceae","g__","s__"
"fea829fcab0af717a18aa8c17a2a0594","k__Bacteria"," p__Firmicutes"," c__Clostridia"," o__Clostridiales"," f__Ruminococcaceae"," g__Ruminococcus"," s__flavefaciens"
"0632cb9fb2a93ada738bb6645e70588a","k__Bacteria"," p__Proteobacteria"," c__Alphaproteobacteria"," o__Rhodospirillales"," f__Acetobacteraceae"," g__Roseococcus"," s__"
"0777f08011559f3780809f26503ae496","k__Bacteria","p__","c__","o__","f__","g__","s__"
"102cd07f749b7aee01de8ed015e6f92d","k__Bacteria"," p__Firmicutes"," c__Clostridia"," o__Clostridiales"," f__Symbiobacteriaceae"," g__Symbiobacterium"," s__thermophilum"
"10b9969aab293de905593826075bddec","k__Bacteria"," p__Bacteroidetes"," c__Bacteroidia"," o__Bacteroidales"," f__S24-7"," g__"," s__"
"1315febe51ae1d90db5a2b817bbb559e","k__Bacteria"," p__OD1"," c__"," o__"," f__"," g__"," s__"
"23390d2aebe84409348ea963281ccd9a","k__Bacteria"," p__Actinobacteria"," c__Actinobacteria"," o__Actinomycetales"," f__Microbacteriaceae"," g__Microbacterium"," s__"
"245fdc1868d4d27d9b92d77d6924c841","k__Bacteria"," p__Actinobacteria"," c__Actinobacteria"," o__Actinomycetales"," f__Pseudonocardiaceae"," g__Prauserella"," s__rugosa"
"2943be8875f60c0f317558c3792877ba","k__Bacteria"," p__Actinobacteria"," c__Actinobacteria"," o__Actinomycetales"," f__Micromonosporaceae","g__","s__"
"2e235583989d81cb225e0a7e5bba0876","k__Bacteria"," p__Proteobacteria"," c__Gammaproteobacteria"," o__Enterobacteriales"," f__Enterobacteriaceae","g__","s__"
"5460c8b9b9091d340e223d1b474ffe8f","k__Bacteria"," p__Proteobacteria"," c__Betaproteobacteria"," o__Burkholderiales"," f__Comamonadaceae"," g__Acidovorax"," s__caeni"
"65fb66b3c601843452f5178278a6c1e3","k__Bacteria"," p__Firmicutes"," c__Bacilli"," o__Lactobacillales"," f__Lactobacillaceae"," g__Lactobacillus","s__"
"738a6eaadecd24ba2f557125e3a685cf","k__Bacteria","p__","c__","o__","f__","g__","s__"
"8cbdcbbd11048a5c1a2b6e5bdfa34fda","k__Bacteria"," p__Bacteroidetes"," c__Flavobacteriia"," o__Flavobacteriales"," f__Flavobacteriaceae"," g__Flavobacterium"," s__succinicans"
"8e2070daaeecf75a42f1a049e176211f","k__Bacteria"," p__Proteobacteria"," c__Alphaproteobacteria"," o__Rhodospirillales"," f__Acetobacteraceae"," g__"," s__"
"8e5fa0be0f8fd7056d020d227bf52013","k__Bacteria"," p__Bacteroidetes"," c__[Saprospirae]"," o__[Saprospirales]"," f__Chitinophagaceae"," g__"," s__"
"9bd21e9fa83933207b3a5c190eb8c35f","k__Bacteria"," p__Firmicutes"," c__Clostridia"," o__Clostridiales"," f__Clostridiaceae"," g__Proteiniclasticum"," s__"
"9fa05abb37ffe76ea42a697976155e18","k__Bacteria"," p__Cyanobacteria"," c__Chloroplast"," o__Streptophyta"," f__"," g__"," s__"
"a0d145fbfaaac47f9923f3b3ca0c784e","k__Bacteria"," p__TM7"," c__TM7-3"," o__"," f__"," g__"," s__"
"a3a8dc2f497a6574b5c269c12d7728a9","k__Bacteria"," p__Bacteroidetes"," c__Bacteroidia"," o__Bacteroidales"," f__Prevotellaceae"," g__Prevotella"," s__"
"b2891e2d91b97a182ac9a0f44a54ee0e","k__Bacteria"," p__OD1","c__","o__","f__","g__","s__"
"c732d947a4e73cac814ed00bea82ad05","k__Bacteria","p__","c__","o__","f__","g__","s__"
"cbf3e101680405ebcddbf04b8a32881c","k__Bacteria"," p__Firmicutes"," c__Bacilli"," o__Lactobacillales"," f__Aerococcaceae"," g__Facklamia"," s__"
"d1319949ddba870834589c42d9da0f4f","k__Bacteria"," p__Proteobacteria"," c__Gammaproteobacteria"," o__Oceanospirillales"," f__Halomonadaceae"," g__Halomonas","s__"
"d5d621c8eba7a45a20fa40a5ec3d225c","k__Bacteria"," p__Actinobacteria"," c__Actinobacteria"," o__Actinomycetales"," f__Propionibacteriaceae","g__","s__"
"d773b80a14212e61103295513179ac93","k__Bacteria"," p__Firmicutes"," c__Clostridia"," o__Clostridiales"," f__Ruminococcaceae"," g__"," s__"
"ec9a0c611ff43caf9be18743b0aec898","k__Bacteria"," p__Gemmatimonadetes"," c__Gemm-3"," o__"," f__"," g__"," s__"
"ff73ab52ab0d3e805a92981ec8700d33","k__Bacteria"," p__Firmicutes"," c__Clostridia"," o__Clostridiales"," f__Christensenellaceae"," g__"," s__"
"026dcfd5aadd90a6648367a000b3fc29","k__Bacteria"," p__Actinobacteria"," c__Actinobacteria"," o__Actinomycetales"," f__"," g__"," s__"
"0c173b9904f2f1d79ec3d4e805fc1b0e","k__Bacteria"," p__Proteobacteria"," c__Gammaproteobacteria","o__","f__","g__","s__"
"126b6a2d9c444551b7f1634de18dea93","k__Bacteria"," p__Acidobacteria"," c__[Chloracidobacteria]"," o__RB41"," f__Ellin6075"," g__"," s__"
"13628c2a65a5082313734c3ddf6d95ab","k__Bacteria"," p__Bacteroidetes"," c__Flavobacteriia"," o__Flavobacteriales"," f__[Weeksellaceae]"," g__Cloacibacterium"," s__"
"177b9c5a7fbd0c6cad8485c10933a4dc","k__Bacteria"," p__Proteobacteria"," c__Betaproteobacteria"," o__Burkholderiales"," f__Comamonadaceae"," g__Polaromonas"," s__"
"26114aaa4efda21eb5ecfd5176f94b18","k__Bacteria"," p__Bacteroidetes"," c__[Saprospirae]"," o__[Saprospirales]"," f__Chitinophagaceae"," g__Segetibacter"," s__"
"2b2a4c741c0f93868478e4327f155a8c","k__Bacteria"," p__Bacteroidetes"," c__Flavobacteriia"," o__Flavobacteriales"," f__Flavobacteriaceae"," g__Flavobacterium"," s__"
"35bbafed73144aa7cffc3a27dcca7bfa","k__Bacteria"," p__Bacteroidetes"," c__[Saprospirae]"," o__[Saprospirales]"," f__Chitinophagaceae"," g__"," s__"
"3d42310e422bd2f3fd3e9d1a7962ca92","k__Bacteria"," p__Bacteroidetes"," c__[Saprospirae]"," o__[Saprospirales]"," f__Chitinophagaceae"," g__Flavihumibacter"," s__"
"3e60870e22a833273a3b7d0353971911","k__Bacteria"," p__Proteobacteria"," c__Alphaproteobacteria"," o__Caulobacterales"," f__Caulobacteraceae"," g__Phenylobacterium"," s__"
"4d0178f3305bc14553e408e8d694e230","k__Bacteria"," p__Bacteroidetes"," c__Sphingobacteriia"," o__Sphingobacteriales"," f__Sphingobacteriaceae"," g__"," s__"
"6e75b22a8719a4e4f10ef72caf0e0c62","k__Bacteria"," p__Firmicutes"," c__Clostridia"," o__Clostridiales"," f__Ruminococcaceae"," g__"," s__"
"75702e1d2ab5a1ca8c4c531191b0d2a2","k__Bacteria"," p__Proteobacteria"," c__Gammaproteobacteria"," o__Methylococcales"," f__Methylococcaceae"," g__Methylocaldum"," s__"
"7f5ece4f62357caaa0f68c7c3f38f59c","k__Bacteria"," p__Proteobacteria"," c__Gammaproteobacteria"," o__Xanthomonadales"," f__Xanthomonadaceae"," g__Lysobacter","s__"
"80152b32f5890c8c0415f9bb6379b52b","k__Bacteria"," p__Proteobacteria"," c__Deltaproteobacteria"," o__GMD14H09"," f__"," g__"," s__"
"85e30c0fb5fa6a44791bedc5f58007c8","k__Bacteria"," p__Bacteroidetes"," c__Flavobacteriia"," o__Flavobacteriales"," f__Flavobacteriaceae"," g__Flavobacterium"," s__"
"883501ecb9acd1f195ab383a1a669f48","k__Bacteria"," p__Acidobacteria"," c__Solibacteres"," o__Solibacterales"," f__"," g__"," s__"
"8cd8ef67067d40f5b9c1732b828c7fe5","k__Bacteria"," p__Proteobacteria"," c__Gammaproteobacteria"," o__Enterobacteriales"," f__Enterobacteriaceae"," g__Providencia","s__"
"956cc5cffd4b5fe3b5a8da9fd4c9f4da","k__Bacteria"," p__Cyanobacteria"," c__Oscillatoriophycideae"," o__Chroococcales"," f__"," g__"," s__"
"bc3312543ca44bcd586a09b37e27f902","k__Bacteria"," p__Proteobacteria"," c__Alphaproteobacteria"," o__Sphingomonadales"," f__Sphingomonadaceae"," g__Sphingomonas"," s__wittichii"
"e031077c6f128d86135a4e216a61279a","k__Bacteria"," p__Bacteroidetes"," c__[Saprospirae]"," o__[Saprospirales]"," f__Chitinophagaceae"," g__Flavisolibacter"," s__"
"e0d0bbf85f6ca0c3f05a3800f79c507c","k__Bacteria","p__","c__","o__","f__","g__","s__"
"f35d851ee1464812f5af2be8d672db42","k__Bacteria"," p__Firmicutes"," c__Bacilli"," o__Bacillales"," f__Paenibacillaceae"," g__"," s__"
"07004e71d02ca50f269ff9dca2de8109","k__Bacteria"," p__Proteobacteria"," c__Betaproteobacteria"," o__Burkholderiales"," f__Comamonadaceae","g__","s__"
"0c138614a84eba9fcc8d7955f7bb82eb","k__Bacteria"," p__Firmicutes"," c__Clostridia"," o__Clostridiales"," f__Ruminococcaceae","g__","s__"
"191291e6ea7e894e8b95608614b58f47","k__Bacteria"," p__Firmicutes"," c__Bacilli"," o__Bacillales","f__","g__","s__"
"1e4dca03241a5b7f68a78c8866fbac53","k__Bacteria"," p__Proteobacteria"," c__Betaproteobacteria"," o__Burkholderiales"," f__Comamonadaceae"," g__Hylemonella"," s__"
"1f2fc189394c8b3dba4b444bdf46f362","k__Bacteria"," p__Fusobacteria"," c__Fusobacteriia"," o__Fusobacteriales"," f__Leptotrichiaceae"," g__Leptotrichia"," s__"
"22866bdce8832266155f646f077d64b6","k__Bacteria"," p__Proteobacteria"," c__Alphaproteobacteria"," o__Rhizobiales"," f__Beijerinckiaceae"," g__Beijerinckia"," s__"
"2f1a13eafee2d22753765ba6b85bf80f","k__Bacteria"," p__Proteobacteria"," c__"," o__"," f__"," g__"," s__"
"3fb29d24d30112b6a93f91bf9050cdfd","k__Bacteria"," p__Bacteroidetes"," c__Bacteroidia"," o__Bacteroidales"," f__Bacteroidaceae"," g__Bacteroides"," s__"
"46fc0fd4c43cf8189e36fa3f509d159a","k__Bacteria"," p__Bacteroidetes"," c__Cytophagia"," o__Cytophagales"," f__Cytophagaceae"," g__Spirosoma"," s__"
"51bcf5a6135b92098495bee0ff2b5aeb","k__Bacteria"," p__Armatimonadetes"," c__[Fimbriimonadia]"," o__[Fimbriimonadales]"," f__[Fimbriimonadaceae]"," g__Fimbriimonas"," s__"
"5a9f020189ee6f43f4e4a912ab0ebf9b","k__Bacteria"," p__Bacteroidetes"," c__Bacteroidia"," o__Bacteroidales"," f__"," g__"," s__"
"61d010010cb5c0192aed75be34f0aa5d","k__Bacteria"," p__Bacteroidetes"," c__[Saprospirae]"," o__[Saprospirales]"," f__Chitinophagaceae"," g__Flavisolibacter"," s__"
"6b5664f8b67c513a6a66e6c2ebeec4dc","k__Bacteria"," p__Firmicutes"," c__Clostridia"," o__Clostridiales","f__","g__","s__"
"7de6203ea705579f7febd246ae91cf42","k__Bacteria"," p__Chloroflexi"," c__Thermomicrobia"," o__JG30-KF-CM45"," f__"," g__"," s__"
"8770f0d6308067e3e7674b956279ccf0","k__Bacteria","p__","c__","o__","f__","g__","s__"
"a01b6188fb1fe6548a57a176ebbddf48","k__Bacteria"," p__Bacteroidetes"," c__Bacteroidia"," o__Bacteroidales"," f__Bacteroidaceae"," g__Bacteroides"," s__ovatus"
"b88385a5bf8b9ac09a639b0bb4b3ae8c","k__Bacteria"," p__Bacteroidetes"," c__Cytophagia"," o__Cytophagales"," f__Cytophagaceae"," g__Dyadobacter"," s__"
"bf5a55f83f393b4cfe942ca6b12a779b","k__Bacteria"," p__Firmicutes"," c__Clostridia"," o__Clostridiales"," f__Lachnospiraceae"," g__Coprococcus"," s__"
"bf5e4eb6b3546594fa7f6d3a21dfb60c","k__Bacteria"," p__Proteobacteria"," c__Deltaproteobacteria"," o__Myxococcales"," f__Cystobacteraceae","g__","s__"
"d1567e696f220e9b58722f1912432ec3","k__Bacteria","p__","c__","o__","f__","g__","s__"
"d45cdfebc7397767b4f87ae6493296eb","k__Bacteria"," p__Firmicutes"," c__Bacilli"," o__Bacillales"," f__Staphylococcaceae","g__","s__"
"d5881f2bd88c3f9223d8d588e134396e","k__Bacteria"," p__Proteobacteria"," c__Alphaproteobacteria"," o__Sphingomonadales"," f__Sphingomonadaceae"," g__Kaistobacter"," s__"
